word,frequency
aiglon,0.68
aigres,2.09
aigrie,0.75
aigrir,0.41
aigris,0.6100000000000001
aigrit,0.07
aigues,3.65
aikido,0.07
ailees,0.34
ailier,1.22
aillee,0.07
ailler,0.0
ailles,2.7
aimais,57.16
aimait,128.72
aimant,7.43
aimees,2.43
aiment,26.96
aimera,2.57
aimiez,2.64
aimons,6.22
ainees,1.28
airain,1.69
airbag,0.0
airbus,0.0
aisees,0.68
aitres,0.07
aixois,0.21000000000000002
ajoncs,1.49
ajoure,1.01
ajours,0.14
ajouta,85.0
ajoute,48.99
ajouts,0.27
ajusta,2.5
ajuste,3.85
alaire,0.0
alaise,0.07
alarma,0.81
alarme,7.77
albene,0.07
albugo,0.07
albums,5.07
alcade,0.2
alcali,0.27
alcees,0.07
alcool,39.73
alcove,4.32
alcyon,0.61
alenti,0.14
alerta,0.88
alerte,23.1
aleser,0.07
alevin,0.07
alexie,0.0
alezan,1.48
algues,10.41
alibis,1.35
aliena,0.74
aliene,0.81
aligna,0.61
aligne,2.16
aligot,0.0
alinea,0.47
alises,0.07
alitai,0.07
alitee,0.34
aliter,0.2
alizes,0.34
alkali,0.0
allais,91.01
allait,370.61
allant,31.62
allees,28.51
allege,2.0300000000000002
allele,0.0
allers,0.68
alliat,0.07
alliee,6.08
allier,0.88
allies,56.81999999999999
alliez,3.31
allium,0.0
allocs,0.14
allons,129.8
alloua,0.14
alloue,0.41
alluma,23.78
allume,37.839999999999996
allure,57.160000000000004
almees,0.14
aloses,0.27
aloyau,0.27
alpaga,1.28
alpage,0.34
alpine,0.47
alpins,1.42
altera,0.27
altere,2.77
altier,0.88
aludes,0.0
alunir,0.07
alysse,0.27
amadou,1.76
amande,3.99
amante,5.54
amants,22.84
amarra,0.34
amarre,3.58
amassa,0.34
amasse,2.16
ambigu,4.05
ambler,0.0
ambras,0.07
ambree,1.35
ambrer,0.0
ambres,0.2
amenai,0.34
amenat,0.2
amende,3.86
amenee,5.88
amener,18.18
amenes,7.300000000000001
amenez,1.28
ameres,3.78
amerlo,0.14
amerri,0.0
ameuta,0.14
ameute,0.74
amibes,0.07
amical,11.22
amidon,0.74
amigos,0.14
aminci,0.21000000000000002
amines,0.0
amiral,19.67
amitie,67.7
amnios,0.0
amoche,1.49
amolli,0.95
amoral,0.2
amorca,0.68
amorce,7.77
amorti,1.36
amours,30.34
ampere,0.0
amphes,0.14
amphis,0.47
amples,3.85
amplis,0.61
amputa,0.07
ampute,1.75
amures,0.14
amusai,0.54
amusat,0.34
amusee,7.43
amuser,25.34
amuses,3.45
amusez,1.15
anales,0.14
ananas,3.51
ancien,71.83
ancree,1.4200000000000002
ancrer,0.61
ancres,2.02
ancrez,0.0
andain,0.07
andine,0.07
anemie,0.48
anerie,0.81
anesse,0.2
angine,2.3
angler,0.07
angles,10.74
angora,0.8800000000000001
anguis,0.07
anhele,0.07
animai,0.07
animal,53.239999999999995
animas,0.0
animat,0.2
animee,6.89
animer,4.12
animes,3.92
animus,0.0
anisee,0.07
anneau,9.53
annees,246.55
annele,0.34
annexa,0.07
annexe,3.9299999999999997
annote,0.27
annuel,1.35
annula,0.2
annule,1.49
anobli,0.2
anodin,2.97
anonna,0.27
anonne,0.27
anorak,0.81
anoxie,0.0
ansees,0.07
antres,0.27
anuite,0.14
aoutat,0.0
apache,0.61
apaisa,3.04
apaise,9.32
apalis,0.07
aparte,1.15
apercu,28.92
aperos,0.61
apeura,0.07
apeure,2.9699999999999998
aphone,0.74
aphtes,0.0
aplani,0.61
aplati,4.12
aplats,0.2
aplomb,8.99
apogee,1.76
apotre,2.03
appart,1.96
apparu,9.12
appate,0.41
appats,0.68
appeau,0.27
appela,24.26
appele,33.04
appels,16.76
appert,0.14
apport,1.35
apposa,0.27
appose,0.68
appret,0.81
appris,98.38000000000001
apprit,22.77
appuie,15.68
appuis,2.16
appuya,17.84
appuye,24.79
apreme,1.28
aprete,2.7
aptere,0.07
apurer,0.2
apures,0.07
aqueux,0.34
arabes,26.15
arable,0.0
araire,0.0
aralia,0.07
aramon,0.41
arasee,0.07
araser,0.0
arbois,0.07
arbora,0.14
arbore,1.3599999999999999
arbres,141.42
arcade,2.23
arcane,0.74
arcans,0.47
arceau,0.27
archer,0.41
arches,1.49
archet,1.96
archie,0.0
arcons,0.14
ardais,0.07
ardait,0.14
ardant,0.0
ardent,7.640000000000001
ardeur,23.24
ardito,0.07
ardues,0.34
arenes,1.42
areole,0.34
aretes,4.8
aretin,0.07
argans,0.07
argent,200.54
argile,9.32
argots,0.41
arguer,0.41
arides,1.89
ariens,0.07
arioso,0.14
aristo,0.9500000000000001
arkose,0.14
armada,1.15
armait,0.54
armant,0.27
armees,36.410000000000004
arment,0.2
armons,0.2
armure,5.47
arnica,0.61
aromes,0.27
aronde,0.47
arpege,1.15
arpent,0.14
arpete,0.88
arpion,0.07
arquee,0.55
arquer,0.47
arques,0.6799999999999999
arreta,93.31
arrete,140.32999999999998
arrets,7.09
arrhes,0.41
arrima,0.07
arrime,0.68
arriva,47.5
arrive,276.15
arroge,0.21000000000000002
arrosa,0.54
arrose,6.3500000000000005
artere,2.16
aryens,0.21000000000000002
arzels,0.07
ascese,1.28
ascete,0.54
ascite,0.0
asexue,0.14
ashram,0.07
asiate,0.6699999999999999
asiles,2.03
aspect,36.01
aspics,0.2
aspira,3.04
aspire,8.440000000000001
assagi,0.9500000000000001
assaut,27.36
asseau,0.0
assena,0.81
assene,1.63
asseye,0.14
assidu,1.01
assied,9.26
assise,63.18
assoie,0.14
assois,2.64
assoit,6.42
assote,0.07
assuma,0.27
assume,3.1799999999999997
assura,11.62
assure,47.57
assyro,0.2
asters,0.47
asthme,3.11
astral,1.15
astres,7.97
astuce,3.58
atabeg,0.07
ataman,0.07
ataxie,0.0
athees,1.35
atolls,0.07
atomes,2.3
atonal,0.07
atones,0.14
atonie,0.54
atours,1.28
atouts,1.69
atrium,0.14
atroce,13.24
attela,0.41
attele,1.89
attend,74.46
attifa,0.07
attife,0.41000000000000003
attige,0.27
attira,7.7
attire,20.94
attisa,0.14
attise,0.6799999999999999
aubade,0.47
aubain,14.19
aubere,0.21000000000000002
aubier,0.47
aubour,0.07
auburn,1.15
aucune,200.95
aucuns,3.11
audace,16.55
audits,0.0
augure,2.84
aulnes,1.89
aumone,3.18
aupres,95.07000000000001
auquel,52.56
aurais,270.07
aurait,592.97
aureus,0.0
auriez,23.11
aurige,0.14
aurone,0.07
aurons,17.78
auront,27.97
aurore,9.39
austro,0.07
autant,240.41
autels,2.03
auteur,32.3
autour,363.51
autres,547.38
autrui,12.3
auvent,6.28
avachi,2.09
avalai,1.69
avalat,0.07
avalee,2.77
avaler,19.39
avales,1.0899999999999999
avalez,0.14
avanca,27.97
avance,135.01
avanie,0.27
avants,0.14
avares,1.3499999999999999
avarie,1.02
avaros,0.2
avatar,2.91
avenir,113.45
avenue,44.32
avenus,0.27
averai,0.07
averat,0.07
averee,0.34
averer,0.27
averes,0.14
averse,9.8
averti,11.89
aveuli,0.07
avides,5.88
avilie,0.07
avilir,1.22
avilis,0.27
avilit,0.34
avinee,0.68
avines,0.54
avions,159.05
aviron,0.95
avisai,1.76
avisat,0.34
avisee,0.8800000000000001
aviser,3.18
avises,1.21
avisez,0.14
avisos,1.15
avivat,0.07
avivee,0.68
aviver,0.54
avives,0.07
avocat,24.32
avoine,6.35
avoirs,0.54
avorta,0.07
avorte,0.61
avouai,1.22
avouas,0.07
avouat,0.2
avouee,0.61
avouer,33.72
avoues,1.3
avouez,3.72
avoyer,0.07
axiale,0.0
axiome,0.41
axonge,0.07
azalee,0.2
azeris,0.07
azimut,0.07
azuree,0.34
azures,0.07
azygos,0.0
babils,0.07
babine,0.47
babord,0.95
bachee,0.21000000000000002
bacher,0.0
baches,3.58
bachot,3.18
baclai,0.07
baclee,0.41
bacler,0.68
bacles,0.34
baclez,0.07
badant,0.14
badaud,0.75
badges,0.75
badina,0.07
badine,2.2199999999999998
badins,0.14
badois,0.14
baffer,0.0
baffes,2.1599999999999997
baffle,0.2
bafoue,2.37
bafrer,0.54
bafres,0.0
bafrez,0.07
bagage,7.43
bagnes,0.54
bagote,0.07
bagout,0.74
baguee,0.54
baguer,0.07
bagues,6.890000000000001
bahute,0.07
bahuts,1.15
baigna,0.41
baigne,10.48
bailes,0.2
bailla,3.85
baille,4.13
bailli,0.41
baisai,0.41
baisee,1.08
baiser,43.989999999999995
baises,1.5499999999999998
baisez,0.47
baissa,25.54
baisse,32.3
bajoue,0.0
balada,0.07
balade,7.76
balaie,2.84
balais,5.94
balaya,2.36
balaye,6.890000000000001
balboa,0.0
balcon,32.97
baleze,0.88
balise,1.02
baller,0.41
balles,49.86
ballet,6.01
ballon,17.16
ballot,2.63
baltes,2.03
baluba,0.07
bambin,2.16
bambou,3.78
banale,9.93
banals,2.03
banana,0.14
banane,4.05
banaux,0.14
bancal,1.42
banche,0.0
bancos,0.07
bandai,0.07
bandee,1.49
bander,5.07
bandes,22.16
bandez,0.14
bandit,4.59
banian,0.2
banjos,0.27
banner,0.07
bannes,0.07
bannie,0.48000000000000004
bannir,0.61
bannis,0.68
bannit,0.07
banqua,0.07
banque,25.61
bantou,0.0
banyan,0.0
baobab,0.81
baquet,3.65
baraka,0.47
barber,0.2
barbes,3.11
barbet,0.34
barbon,0.54
barbot,0.2
barbue,0.74
barbus,2.9099999999999997
bardas,0.61
bardee,1.22
barder,0.47
bardes,1.42
bardot,0.07
bareme,0.34
barges,0.41000000000000003
barils,1.01
barine,0.0
barjes,0.07
barjos,0.0
barjot,0.54
barman,10.14
barmen,0.88
barnum,0.2
barolo,0.0
barons,3.51
baroud,1.35
barouf,0.68
barque,29.93
barrai,0.14
barree,3.5900000000000003
barrer,4.8
barres,8.18
barrez,0.68
barris,0.0
barrit,0.14
baryon,0.0
baryte,0.07
baryum,0.14
barzoi,0.07
basait,0.14
basane,2.91
basant,0.0
basees,0.41000000000000003
basent,0.0
basera,0.0
basket,0.88
basons,0.07
basque,3.71
bassas,0.07
basses,17.16
basset,1.28
bassin,21.22
basson,0.07
baster,0.0
baston,0.81
bastos,1.62
batard,12.969999999999999
batave,0.14
bateau,61.22
baties,2.03
batira,0.07
batons,9.190000000000001
battes,0.28
battez,0.68
battis,0.41
battit,6.56
battra,0.81
battre,57.36
battue,12.629999999999999
battus,9.05
baudet,0.41
bauges,0.14
baumes,0.74
bavais,0.54
bavait,1.62
bavant,1.35
bavard,7.43
bavent,0.61
baveur,0.21000000000000002
baveux,3.85
bavoir,0.41
bavons,0.0
bavure,1.69
bayant,0.07
bayard,0.07
bayons,0.0
bayous,0.14
bazard,0.0
bazars,1.01
beagle,0.0
beance,0.61
beante,4.26
beants,1.01
beates,0.14
beaufs,0.07
beaute,87.64
bebete,2.77
becane,3.92
becard,0.07
becher,1.15
beches,0.2
becote,0.14
becots,0.27
becque,0.0
becter,2.09
bectes,0.07
bedane,0.2
bedeau,1.69
bedons,0.07
beeper,0.0
begaie,1.01
begaya,1.15
begaye,0.88
begues,0.28
beguin,2.16
beheme,0.0
beiges,1.62
beigne,1.42
belait,0.2
belant,0.48000000000000004
belent,0.14
belges,5.130000000000001
belier,3.11
belles,67.3
bellot,0.0
belons,0.47
belote,3.99
beluga,0.07
bemols,0.2
benard,1.76
benefs,0.07
benets,0.6799999999999999
benies,0.47
benins,0.2
benira,0.2
benite,2.64
benits,0.2
bennes,1.35
benoit,0.07
bercee,1.89
bercer,3.92
berces,0.95
bercez,0.0
berets,1.76
berger,11.15
berges,7.77
berlin,0.07
berlue,1.08
bermes,0.14
bernee,0.27
berner,0.54
bernes,0.27
bernez,0.0
bertha,0.14
berthe,0.61
beryls,0.07
besace,2.43
besant,0.0
besoin,251.76
besson,0.0
betail,5.41
betise,14.73
betons,0.47
bettes,0.2
beuark,0.07
beugla,1.08
beugle,1.22
beurra,0.34
beurre,30.880000000000003
bevues,0.54
biaise,0.48000000000000004
bibard,0.2
bibine,3.85
bibite,0.27
bibles,0.68
biceps,3.72
bicher,0.34
biches,6.62
bichez,0.0
bichon,0.68
biclou,0.07
bicots,0.74
bidets,0.47
bidons,6.62
bidule,1.22
bielle,0.2
bieres,2.77
biface,0.07
biffer,0.47
biffin,0.88
bifide,0.47
bifton,1.08
bigame,0.0
biglee,0.14
bigler,0.54
bigles,0.21000000000000002
biglez,0.07
bignon,0.07
bigote,0.48
bigots,0.07
bijoux,21.01
bikini,1.49
bilais,0.07
bilait,0.07
bilans,1.15
bileux,0.0
biller,0.0
billes,10.95
billet,32.23
billon,0.14
billot,2.03
binait,0.14
binant,0.14
biniou,0.74
binome,0.07
bintje,0.07
bipais,0.0
bipede,0.2
biplan,0.6100000000000001
biques,1.42
biquet,1.28
birbes,0.14
biribi,0.74
birman,0.0
biseau,0.88
bisets,0.14
bishop,0.0
bisons,2.09
bisous,0.54
bisque,0.68
bissac,0.27
bissel,0.0
bisser,0.0
bistre,3.5100000000000002
bistro,2.43
bitent,0.07
bitter,0.0
bittes,0.27
bitume,6.29
biture,1.08
bizute,0.0
bizuth,0.0
bizuts,0.0
blabla,1.42
blacks,1.01
blagua,0.14
blague,17.9
blaire,0.75
blairs,0.07
blaise,0.27
blamee,0.2
blamer,2.03
blames,1.1600000000000001
blamez,0.07
blancs,85.41
blasee,0.81
blaser,0.14
blases,1.08
blason,3.04
blatte,0.14
blazer,2.7
blazes,0.41
bleche,0.2
blemes,3.11
blemir,0.54
blemis,0.14
blemit,1.15
blessa,0.74
blesse,41.22
blette,0.61
bleues,21.28
bleuet,0.14
bleuie,0.47000000000000003
bleuir,0.2
bleuis,0.28
bleuit,0.54
bleute,3.51
bliaut,0.27
blinde,3.52
blinis,0.14
blocks,0.27
blocus,2.36
blonde,51.21
blondi,0.14
blonds,19.39
bloqua,1.28
bloque,9.120000000000001
blotti,2.71
blouse,28.650000000000002
bluets,0.07
bluffa,0.07
bluffe,0.88
bluffs,0.07
bluter,0.07
bobard,0.41
bobine,2.91
bobino,0.41
bocage,2.5
bocard,0.07
bocaux,2.84
boches,24.330000000000002
bocson,0.27
bodega,0.14
boeufs,6.69
boggie,0.0
boghei,2.64
boguer,0.0
bogues,0.07
boguet,0.07
boheme,3.72
boirai,1.55
boiras,0.74
boirez,0.54
boisee,1.75
boises,0.27
boiter,0.81
boites,40.0
boitez,0.14
boives,0.2
bolcho,0.0
bolduc,0.34
bolees,0.07
bolero,1.08
bolets,0.41
bolide,1.82
bombas,0.07
bombee,1.83
bomber,0.61
bombes,16.97
bombez,0.0
bombyx,0.0
bonace,0.07
bonard,0.27
bonbon,3.72
bondee,0.81
bonder,0.0
bondes,1.49
bondir,9.05
bondis,1.55
bondit,12.16
bongos,0.07
bonnes,72.98
bonnet,14.66
bonnie,0.0
bonnir,0.95
bonnis,0.07
bonnit,0.61
bonsai,0.14
bontes,1.15
bonzai,0.2
bonzes,0.34
boomer,0.07
bordai,0.07
bordee,11.69
bordel,18.99
border,1.82
bordes,4.0600000000000005
bordez,0.0
boreal,0.34
borgne,5.34
bornai,0.34
bornat,0.07
bornee,2.09
borner,0.81
bornes,14.4
bornez,0.0
bortch,0.0
bosser,3.78
bosses,6.21
bossez,0.0
bosson,0.07
bossue,2.5
bossus,0.48000000000000004
boston,0.47
bottai,0.07
bottee,0.48
botter,1.22
bottes,37.78
bottez,0.0
bottin,0.68
boubou,1.55
boucan,2.36
boucha,0.54
bouche,276.02
boucla,1.49
boucle,19.73
boudee,0.14
bouder,2.09
boudes,0.34
boudez,0.14
boudin,5.88
bouees,0.88
boueur,0.07
boueux,5.95
bouffe,18.240000000000002
bouffi,3.8499999999999996
bougea,11.42
bougee,0.0
bouger,46.62
bouges,1.69
bougez,2.5
bougie,16.22
bougne,0.47
bougon,1.96
bougre,9.25
boukha,0.07
bouler,0.34
boules,23.12
boulet,3.78
boulle,0.14
boulon,1.49
boulot,34.53
boulus,0.07
bourbe,0.2
bourde,0.54
bourge,0.21000000000000002
bourgs,2.03
bourra,1.01
bourre,17.91
bourru,3.51
bourse,11.22
bouses,1.42
bousin,0.07
boutee,0.07
bouter,0.2
boutes,0.14
bouton,21.55
boutre,0.68
bouvet,0.07
bovide,0.14
bovine,0.68
bovins,1.49
boxais,0.0
boxait,0.27
boxant,0.07
boxent,0.0
boxers,0.14
boxeur,6.15
boxons,0.27
boyard,0.54
boyaux,5.34
bradee,0.14
brader,0.2
braies,0.81
braire,0.61
braise,6.09
bramer,1.28
brames,0.34
brande,0.14
brandi,2.16
brandy,0.14
branla,0.27
branle,7.03
braqua,0.54
braque,5.4799999999999995
braser,0.07
brasse,2.16
bravee,0.07
braver,2.09
braves,13.52
bravez,0.0
bravos,1.35
brayes,0.07
breaks,0.14
brebis,7.03
breche,7.7
bredin,0.07
bregma,0.0
brelan,0.54
breles,0.07
bremes,0.95
bresil,0.07
breton,5.75
brette,0.0
breuil,0.07
breves,9.73
brevet,3.11
briard,0.28
bribes,13.18
bricks,0.2
bridee,0.27
brider,0.47
brides,3.6499999999999995
bridez,0.0
bridge,3.99
bridon,0.34
briefe,0.0
brifez,0.07
briffe,0.34
brigue,0.14
brilla,1.89
brille,11.62
brimee,0.14
brimer,0.74
brimes,0.14
brions,0.0
brique,14.190000000000001
brisai,0.07
brisat,0.27
brisee,11.48
briser,16.28
brises,5.96
brisez,0.2
brisis,0.0
broche,4.79
brodee,3.7800000000000002
broder,1.82
brodes,5.34
brodez,0.0
broies,0.0
broker,0.07
bronze,24.059999999999995
brooks,0.0
broque,0.68
brossa,1.15
brosse,19.25
brouet,0.74
brouis,0.07
brouit,0.07
brouta,0.07
broute,0.94
broyee,1.55
broyer,1.89
broyes,0.81
broyez,0.0
bruant,0.07
bruges,0.07
bruine,2.97
bruire,1.42
bruita,0.0
bruits,58.31
brulai,0.27
brulat,0.41
brulee,10.33
bruler,21.15
brules,7.78
brulez,0.61
brulis,0.34
brulot,0.74
brumes,6.69
brunch,0.0
brunes,11.959999999999999
brunet,0.07
brunie,1.01
brunir,0.74
brunis,0.47000000000000003
brunit,0.34
brutal,15.47
brutes,5.48
bubons,0.2
buccal,0.14
buccin,0.14
bucher,7.359999999999999
buches,8.04
buchez,0.0
buddha,0.0
budget,5.34
buffet,20.14
buffle,1.96
bugler,0.0
bugles,0.0
bugnes,0.07
buires,0.07
bulbes,0.81
bulbul,0.47
buller,0.07
bulles,9.93
bullez,0.0
bulots,0.07
bumper,0.14
bunker,0.68
bunsen,0.07
bureau,130.07
burent,3.99
burger,0.0
burina,0.07
burine,0.74
burins,0.27
burnes,1.42
burons,0.07
busard,0.47
busque,1.96
bustes,2.84
butais,0.14
butait,2.3
butane,1.08
butant,1.35
butees,0.07
butent,0.74
butera,0.14
buteur,0.0
butine,0.34
butins,0.41
butoir,0.54
butons,0.07
butors,0.2
butter,0.14
buttes,2.4299999999999997
buvais,3.11
buvait,23.38
buvant,11.479999999999999
buvard,4.46
buveur,1.49
buviez,0.14
buvons,3.04
cabale,0.41
cabana,0.0
cabane,25.68
cabans,0.2
cabine,29.86
cablee,0.0
cabler,0.0
cables,3.11
cablez,0.07
cabote,0.14
cabots,0.81
cabree,0.34
cabrer,1.08
cabres,0.41
cabris,0.68
cacaos,0.0
cachai,1.01
cachat,0.61
cachee,15.81
cacher,48.45
caches,12.629999999999999
cachet,4.93
cachez,1.35
cachot,5.95
cachou,0.6799999999999999
cactus,2.3
caddie,1.28
cadeau,32.77
cadets,1.96
cadmie,0.2
cadors,0.54
cadran,6.55
cadree,0.27
cadrer,0.34
cadres,13.04
cadrez,0.0
caducs,0.27
caecum,0.0
cafard,8.31
cafete,0.0
caftan,1.89
cafter,0.54
caftes,0.07
cagade,0.54
cageot,3.11
cagibi,5.07
cagnas,0.95
cagote,0.07
cagots,0.2
caguer,0.41
cahier,20.07
cahors,0.14
cahota,0.14
cahote,1.2200000000000002
cahots,2.97
cahute,1.01
cailla,0.07
caille,6.3500000000000005
caiman,0.34
caique,3.24
cairns,0.0
caisse,51.01
cajola,0.41
cajole,0.54
cajous,0.0
cajuns,0.0
calade,0.2
calais,0.14
calait,0.47
calame,0.2
calant,0.68
calbar,0.2
calcer,0.2
calcif,0.54
calcul,11.55
calees,0.34
calent,0.07
calfat,0.07
calice,2.64
calife,1.96
calina,0.07
caline,2.17
calins,0.95
caller,0.14
calles,0.07
calmai,0.34
calmar,0.27
calmas,0.0
calmat,0.14
calmee,3.45
calmer,14.66
calmes,9.6
calmez,1.55
calmir,0.07
calmos,0.88
calots,1.62
calque,0.75
calter,0.54
caltes,0.14
caltez,0.47
calvas,0.14
camail,0.54
camard,0.27
camaro,0.0
camber,0.0
cambra,0.34
cambre,1.4900000000000002
camees,0.14
cament,0.07
camera,4.8
camion,30.27
campee,0.8800000000000001
camper,3.92
campes,0.48
campez,0.0
campos,0.0
campus,1.62
camuse,0.07
canada,0.54
canado,0.0
canape,17.97
canard,16.15
canari,2.44
canaux,6.49
cancan,0.88
cancel,0.0
cancer,8.78
canche,0.0
cancre,2.5
candie,0.68
candis,0.07
cangue,0.07
canifs,0.61
canine,1.69
canins,0.0
cannas,0.54
cannee,0.61
canner,0.68
cannes,7.7
canoes,0.27
canons,23.72
canope,0.0
canote,0.14
canots,2.03
cantal,0.27
canter,0.27
canton,3.58
cantre,0.07
canule,0.07
canuts,0.07
canyon,0.47
caouas,0.14
capele,0.14
capons,0.07
capota,0.07
capote,13.79
capots,0.95
capres,0.47
captee,0.41
capter,3.85
captes,0.2
captez,0.0
captif,2.77
caques,0.14
caquet,0.41
carabe,0.07
caraco,0.81
carafe,4.46
carats,1.08
carcan,2.77
cardan,0.34
cardee,0.07
carder,0.27
cardes,0.21000000000000002
cardia,0.0
cardon,0.07
careme,1.82
carene,0.48000000000000004
cargos,3.11
cargua,0.14
cariee,0.14
carien,0.07
carier,0.0
caries,0.54
carlin,0.34
carmee,0.14
carmel,0.2
carmer,0.68
carmes,0.47
carmin,1.02
carnee,0.07
carnes,0.81
carnet,24.66
carole,0.07
carpes,1.08
carree,15.0
carrer,0.88
carres,14.260000000000002
carron,0.0
cartel,0.61
carter,0.34
cartes,50.47
carton,34.8
casait,0.27
casant,0.07
casbah,4.32
casees,0.14
casent,0.07
casher,0.07
casier,4.46
casino,9.8
casoar,0.41
casque,24.73
cassai,0.2
cassee,12.36
casser,30.14
casses,8.309999999999999
cassez,1.08
cassis,3.18
castel,1.08
castes,0.81
castor,1.08
castre,0.27
casuel,0.48
catche,0.07
catgut,0.07
cathos,0.54
catins,0.2
cation,0.0
caudal,0.0
cauris,0.68
causai,0.14
causal,0.14
causee,1.49
causer,18.31
causes,15.27
causez,0.54
causse,0.74
cavale,7.369999999999999
caveau,5.14
cavees,0.14
caviar,4.26
cavite,1.49
cecite,3.65
cedais,0.47
cedait,6.28
cedant,3.1799999999999997
cedees,0.2
cedent,1.28
cedera,1.15
cediez,0.14
cedons,0.27
cedrat,0.14
cedres,1.69
cedule,0.0
ceinte,0.61
ceints,0.61
celait,0.07
celeri,0.81
celles,107.97
celtes,0.6100000000000001
cendre,12.16
censee,1.76
censes,1.22
centon,0.07
centre,81.09
cepage,0.0
cepees,0.07
cercle,43.72
cerise,4.53
cernee,3.3200000000000003
cerner,2.91
cernes,9.66
cernez,0.0
cerque,0.07
certes,69.66
certif,1.01
ceruse,0.28
cesars,0.95
cesium,0.0
cessai,2.16
cessat,1.28
cessee,0.0
cesser,21.01
cesses,0.54
cessez,1.82
cesure,0.41
cetace,0.14
cetone,0.0
chabot,0.0
chacal,1.55
chacun,187.84
chahut,2.3
chaine,43.31
chaire,5.47
chairs,10.88
chaise,86.35
chales,2.77
chalet,7.16
chalit,0.27
chalon,2.57
chalut,0.2
chaman,0.2
champi,0.21000000000000002
champs,52.97
chance,114.05
chanci,0.21000000000000002
change,112.5
chanta,6.62
chante,24.6
chants,13.65
chapes,0.14
chapka,1.15
chapon,0.2
chappe,0.2
chaque,486.35
charca,0.47
charge,87.84
charia,0.0
charma,0.14
charme,46.36
charnu,1.28
charre,1.69
charte,1.82
chassa,4.46
chasse,76.97
chaste,4.32
chatel,0.07
chatie,1.62
chaton,2.5
chatre,0.55
chatte,29.12
chaude,47.769999999999996
chauds,8.58
chaule,0.14
chaume,4.930000000000001
chauve,14.600000000000001
cheche,0.54
