word,frequency
assouvissaient,0.0
assouvissement,1.22
assujettissait,0.07
assujettissant,0.07
assujettissent,0.07
astrophysicien,0.0
astucieusement,0.41
asymptomatique,0.0
atmospheriques,0.47
atrophieraient,0.0
attendrissante,0.95
attendrissants,0.47
atterrissaient,0.34
attribueraient,0.2
attrouperaient,0.07
audacieusement,0.47
audiovisuelles,0.07
auditionnerais,0.0
augmenteraient,0.07
autobiographie,0.68
autodetruiront,0.0
autodetruisant,0.0
autodetruisent,0.0
autodidactique,0.07
autodiscipline,0.0
automatisation,0.14
automedication,0.0
automobilistes,2.03
automutilation,0.27
autonettoyante,0.0
autopropulseur,0.0
autoregulateur,0.0
autoregulation,0.0
autosuffisance,0.0
autosuffisants,0.0
autosuggestion,0.14
avertissements,2.43
axiomatisation,0.07
azerbaidjanais,0.14
badigeonnaient,0.07
badigeonnerent,0.07
baguenaudaient,0.07
baguenauderait,0.07
balistiquement,0.07
balneotherapie,0.0
banqueroutiers,0.0
baragouinaient,0.07
barbouillaient,0.2
barbouillerent,0.14
bataillonnaire,0.07
beatifications,0.07
benzodiazepine,0.0
bergeronnettes,0.27
bibliographies,0.14
bibliophilique,0.07
bibliothecaire,2.3
bidimensionnel,0.07
bienveillances,0.07
bienveillantes,0.41
bihebdomadaire,0.07
bilateralement,0.0
biodegradables,0.0
biologiquement,0.34
biotechnologie,0.0
blanchecailles,0.14
blanchissaient,0.81
blanchissantes,0.07
blanchissement,0.14
blanchisseuses,1.28
blasphemateurs,0.21000000000000002
blasphematoire,0.54
blasphematrice,0.0
bombarderaient,0.07
botticellienne,0.07
bougainvillees,0.95
bougainvillier,0.0
bouillonnaient,0.88
bouillonnantes,0.34
bouillonnement,2.5
bouillonnerent,0.07
bouleversaient,0.47
bouleversantes,1.08
bouleversement,4.26
bouleverserais,0.0
bouleverserait,0.2
bouleverserent,0.27
bouleverserons,0.07
bouleverseront,0.14
bourdonnements,1.35
bourgeoisement,0.54
bourgeonnaient,0.14
bourgeonnement,0.14
bourguignonnes,0.41000000000000003
bourlingueuses,0.07
boursouflaient,0.14
boursouflement,0.07
brachycephales,0.14
bredouillaient,0.41
bredouillement,0.54
bringuebalante,0.14
bringuebalants,0.2
brinquebalants,0.07
brinqueballant,0.14
brouillardeuse,0.07
brouilleraient,0.0
broussailleuse,0.41
buccogenitales,0.0
budgetairement,0.07
bureaucratique,0.41
calembredaines,0.41
californiennes,0.0
calligraphiais,0.07
calligraphiait,0.07
calligraphiant,0.2
calligraphiees,0.07
calligraphient,0.07
calligraphique,0.0
cantonneraient,0.07
caoutchouteuse,0.14
capilliculteur,0.0
capitalisation,0.14
caracterielles,0.0
caracterologie,0.07
carambouillage,0.14
caravanserails,0.27
caricaturistes,0.27
carillonnaient,0.14
cartilagineuse,0.14
cartographient,0.07
cartographique,0.07
cartomancienne,0.88
casablancaises,0.07
cataclysmiques,0.07
catastrophique,3.24
catastrophisme,0.07
catastrophiste,0.0
categorisation,0.0
catholiquement,0.14
cauchemardeuse,0.07
cauteleusement,0.2
cellulairement,0.07
centrafricaine,0.14
centralisation,0.14
centrifugation,0.0
centrifugeuses,0.0
cephalosporine,0.0
chambardements,0.07
chamboulements,0.0
champignonnait,0.07
champignonnent,0.07
chanstiquerent,0.07
charitablement,0.47
charlatanismes,0.14
chataigneraies,0.34
chateaubriands,0.07
chatouillaient,0.61
chatouillement,0.74
chatouillerent,0.27
chatouilleuses,0.0
chaudronneries,0.07
chevaleresques,0.27
chevrefeuilles,0.54
chimeriquement,0.07
chimiotherapie,0.14
chiromancienne,0.07
chiropraticien,0.0
chlorophyllien,0.07
chlorpromazine,0.0
cholinesterase,0.0
choregraphiees,0.0
choregraphique,0.27
chouchoutaient,0.07
chretiennement,0.2
christologique,0.07
chromatogramme,0.0
chromosomiques,0.07
chronologiques,0.14
chronometrions,0.07
chuchoteraient,0.07
cinematographe,0.61
cinquantenaire,0.14
circonscrivait,0.2
circonscrivent,0.07
circonspection,2.64
circonstanciee,0.07
circonstanciel,0.0
circonstancies,0.27
circonvolution,0.2
circulairement,0.07
clandestinites,0.07
classificateur,0.14
classification,0.95
clausewitziens,0.07
claustrophobie,0.07
cloisonnements,0.2
coactionnaires,0.0
cobelligerants,0.07
cohabiteraient,0.0
collaborateurs,6.96
collaborations,0.07
collaboratrice,0.47
collectionnais,0.41
collectionnait,1.28
collectionnant,0.2
collectionnees,0.07
collectionnent,0.2
collectionneur,2.36
collectionnons,0.0
collectivement,0.74
commanditaires,0.41
commemorations,0.27
commemoratives,0.2
commenceraient,0.68
commensurables,0.07
commercialiser,0.14
communautaires,0.47
communicateurs,0.0
communications,9.59
communiquaient,0.88
communiquerait,0.14
communiquerent,0.14
communiquerons,0.07
communiqueront,0.07
compagnonnages,0.07
compartimentee,0.14
compartimenter,0.0
compatissaient,0.07
compatissantes,0.2
complaisamment,3.18
complementaire,1.55
completeraient,0.14
comploteraient,0.0
comportemental,0.0
comporteraient,0.2
comprehensible,2.5
comprehensions,0.07
comprehensives,0.34
comprendraient,1.01
compromettante,0.54
compromettants,0.74
compromettrait,0.41
compromettrons,0.0
compromissions,1.28
compromissoire,0.0
comptabilisait,0.2
comptabilisant,0.2
comptabilisees,0.0
compulsivement,0.0
concentrations,0.14
conceptualiser,0.0
concerneraient,0.07
concretisation,0.07
concretiserent,0.14
concupiscences,0.07
concupiscentes,0.14
concurrentiels,0.07
condamneraient,0.0
condescendance,4.53
condescendante,0.88
condescendants,0.27
condescendrais,0.07
conditionnelle,0.74
conditionneurs,0.14
conductibilite,0.0
confectionnais,0.07
confectionnait,2.09
confectionnees,0.27
confectionneur,0.14
confessionnaux,0.07
confessionnels,0.07
confidentielle,0.88
configurations,0.0
confirmeraient,0.0
conflictuelles,0.0
conformeraient,0.07
confraternelle,0.07
confrontations,0.61
confusionnisme,0.07
congestionnait,0.2
congestionnees,0.2
congestionnent,0.0
congratulaient,0.41
congratulerent,0.14
conjonctivites,0.14
connaissements,0.07
conquistadores,0.54
consacreraient,0.07
consanguinites,0.07
consciencieuse,0.8200000000000001
consentiraient,0.07
conservatoires,0.2
conservatrices,0.14
conserveraient,0.07
considerassent,0.07
considerations,7.97
considererions,0.07
consisteraient,0.07
consistoriales,0.07
consommatrices,0.14
conspiratrices,0.07
constateraient,0.14
constellations,3.18
construiraient,0.07
construisaient,0.81
construisirent,0.14
consubstantiel,0.2
consulteraient,0.07
contacteraient,0.0
contaminations,0.14
contemplations,0.34
contemplatives,0.2
contemplatrice,0.07
contemporaines,1.02
contenteraient,0.14
contestataires,0.68
contextualiser,0.0
contiendraient,0.2
continueraient,1.22
contorsionnait,0.34
contorsionnant,0.54
contorsionnees,0.07
contorsionnent,0.14
contournements,0.07
contraceptives,0.2
contractuelles,0.0
contradicteurs,0.21000000000000002
contradictions,5.61
contradictoire,2.43
contraignaient,0.41
contraignantes,0.14
contrapuntique,0.0
contraventions,0.27
contrebalancee,0.0
contrebalancer,0.27
contrebalances,0.07
contrebandiere,0.07
contrebandiers,0.54
contrebassiste,0.14
contrediraient,0.07
contredisaient,0.2
contrefacteurs,0.07
contrepeteries,0.14
contrevenaient,0.07
convainquaient,0.07
convainquirent,0.2
convalescences,0.2
convalescentes,0.07
convenablement,6.22
conventionnels,0.6799999999999999
convergeraient,0.07
convertisseurs,0.0
convertissions,0.14
conviendraient,0.07
convoqueraient,0.07
convulsivement,1.35
coproprietaire,0.07
correctionnels,0.0
correspondance,11.89
correspondante,0.74
correspondants,3.04
correspondions,0.07
correspondrait,0.27
correspondrons,0.0
cosmopolitisme,0.47
courageusement,3.45
courtelinesque,0.07
coutumierement,0.07
crapuleusement,0.14
crepusculaires,0.41
criminellement,0.07
criminologiste,0.14
croquemitaines,0.14
croustillaient,0.07
croustillantes,0.27
cruciverbistes,0.07
cryogenisation,0.0
culpabiliserai,0.0
culturellement,0.0
dactylographes,0.0
dactylographie,0.6799999999999999
daguerreotypes,0.07
dangereusement,5.88
deambulatoires,0.07
deballonnerais,0.0
deballonneront,0.07
debarbouillait,0.2
debarbouillant,0.07
debarqueraient,0.07
debarrassaient,0.47
debarrasserais,0.2
debarrasserait,0.27
debarrasserent,0.27
debarrasserons,0.0
debarrasseront,0.2
deblaterations,0.07
deboucheraient,0.07
deboussolantes,0.07
debrouillaient,0.54
debrouillerais,0.2
debrouillerait,0.27
debrouillerons,0.0
debrouilleront,0.2
debroussailler,0.2
decentralisees,0.07
dechiquetaient,0.2
dechiqueteuses,0.07
dechristianise,0.07
decimalisation,0.0
decisionnelles,0.0
decolonisation,0.41
decommanderait,0.07
decompensation,0.0
decompositions,0.07
decompressions,0.07
deconcertantes,0.61
deconcerterent,0.07
deconditionner,0.0
decongestionne,0.07
deconnectaient,0.0
deconstruction,0.07
decontenancait,0.14
decortiquaient,0.07
decourageaient,0.27
decourageantes,0.41
decouragements,0.54
decouvriraient,0.07
decredibiliser,0.0
decredibilisez,0.0
decriminaliser,0.0
decrocheraient,0.07
deculpabiliser,0.0
dedommagements,0.2
defenestraient,0.07
defenestration,0.07
defibrillateur,0.0
defibrillation,0.0
definitivement,23.51
deflationniste,0.0
defraichissait,0.07
degauchisseuse,0.07
degenerescence,1.08
degonfleraient,0.14
degoulinements,0.07
degourdiraient,0.07
degourdissions,0.07
degringolaient,0.54
degringolerais,0.07
degringolerent,0.2
degringoleront,0.07
degueulasserie,0.47
delibereraient,0.14
delicieusement,5.27
delocalisation,0.0
demantelements,0.07
demaquillaient,0.07
dematerialiser,0.0
demenageraient,0.0
demilitarisees,0.07
demissionnaire,0.27
demissionnerai,0.0
demissionneras,0.0
demissionnerez,0.0
demobilisateur,0.14
demobilisation,1.28
demobiliseriez,0.07
demographiques,0.34
demoniaquement,0.07
demonstrateurs,0.34
demonstrations,2.7
demonstratrice,0.07
demoralisateur,0.0
demoralisation,0.61
demoraliserais,0.07
denazification,0.0
denivellations,0.47
deontologiques,0.0
depareillaient,0.07
departementale,1.6199999999999999
departementaux,0.47
depenaillement,0.07
depersonnalise,0.0
depigmentation,0.07
deplorablement,0.41
depoitraillees,0.07
depouillements,0.14
depressurisait,0.0
deraisonnables,0.47
dermatoglyphes,0.07
dermatologique,0.54
dermatologiste,0.0
desabonnements,0.14
desaccordaient,0.07
desaffectation,0.07
desalinisation,0.0
desapprobateur,0.95
desapprobation,1.55
desapprouverez,0.0
desarconnaient,0.07
desavantageait,0.07
desavantageuse,0.0
desavoueraient,0.14
desembrouiller,0.0
desenclavement,0.07
desensibilisee,0.0
desequilibrais,0.07
desequilibrait,0.27
desequilibrant,0.07
desequilibrees,0.14
deshabillaient,0.34
deshabillerait,0.07
deshabillerent,0.41
deshabilleriez,0.0
deshabillerons,0.07
deshumanisante,0.0
deshydratation,0.07
desillusionner,0.0
desincarnation,0.0
desincrustante,0.0
desinfectantes,0.0
desinformation,0.41
desintegraient,0.07
desintegrateur,0.0
desintegration,0.47
desintegreront,0.0
desinteressait,1.01
desinteressant,0.14
desinteressees,0.34
desinteressent,0.07
desinteressiez,0.0
desintoxiquera,0.07
desobeissances,0.07
desobligeantes,0.88
desoeuvrements,0.07
desolidarisait,0.2
desordonnement,0.07
desorientaient,0.07
desorientation,0.14
desorienterait,0.07
desoxygenation,0.0
desserreraient,0.07
destabilisante,0.0
deteriorations,0.0
determinations,0.27
detestablement,0.07
detourneraient,0.07
devalorisaient,0.07
devalorisation,0.27
developpements,0.95
deverrouillage,0.0
deverrouillait,0.2
deverrouillees,0.07
deverrouillent,0.07
deviationnisme,0.14
deviationniste,0.07
devirilisation,0.2
devisageraient,0.0
devitalisation,0.07
devotieusement,0.14
diaboliquement,0.34
diagnostiquait,0.14
diagnostiquant,0.07
diagnostiqueur,0.0
dialecticienne,0.07
diametralement,0.74
didactiquement,0.07
differencierez,0.0
differentielle,0.07
dilettantismes,0.07
dimensionnelle,0.07
directionnelle,0.0
disciplinaient,0.07
disciplinaires,0.34
disciplinerait,0.07
discrediterait,0.0
discrimination,0.88
discutailleuse,0.07
disparaissante,0.07
disparaissions,0.34
disparaitrions,0.0
dispensatrices,0.14
disperseraient,0.07
disponibilites,0.95
disproportions,0.07
dissequeraient,0.07
dissimulateurs,0.0
dissimulations,0.07
dissimulatrice,0.07
dissymetriques,0.2
distribuerions,0.07
dithyrambiques,0.2
divertissaient,0.2
divertissantes,0.34
divertissement,3.38
divisionnaires,0.21000000000000002
documentaliste,0.2
documentariste,0.0
documentations,0.2
dodecaphoniste,0.07
dolichocephale,0.0
domestiquement,0.07
dostoievskiens,0.07
doucereusement,0.2
douillettement,0.54
dramatiquement,0.41
dubitativement,0.14
dynamometrique,0.0
eblouissements,0.81
ecarquillaient,0.34
ecarquillement,0.2
ecarquillerent,0.07
ecclesiastique,2.84
eclaboussaient,0.81
eclaboussantes,0.07
eclaboussement,0.61
eclabousserent,0.14
ecologiquement,0.0
economiquement,0.95
ectoplasmiques,0.14
editorialistes,0.34
educationnelle,0.0
effarouchaient,0.2
effarouchement,0.07
effervescences,0.07
effervescentes,0.14
effondreraient,0.0
effroyablement,1.35
effusionnistes,0.07
elasticimetrie,0.0
electoralement,0.07
electriciennes,0.07
electriquement,0.47
electroaimants,0.0
electrolytique,0.07
electromenager,0.68
electroniciens,0.07
electrophorese,0.0
elephantesques,0.2
embarqueraient,0.07
embarrassaient,0.74
embarrassantes,0.47
embarrasserent,0.07
embellissaient,0.2
embellissement,0.34
emberlificotee,0.07
emberlificoter,0.14
emberlificotes,0.07
embouteillages,2.03
embranchements,0.27
embrasseraient,0.14
embrouillaient,0.61
embrouillamini,0.27
embrouillement,0.2
embrouillerais,0.0
embrouillerait,0.07
embrouillerent,0.14
embrouilleuses,0.07
embroussaillee,0.07
embroussailler,0.07
embroussailles,0.6100000000000001
emerveillaient,0.88
emerveillement,7.36
emerveillerait,0.07
emerveillerent,0.07
eminentissimes,0.07
emmagasinaient,0.07
emmaillotaient,0.07
emmaillotement,0.07
emphatiquement,0.14
emphysemateuse,0.07
empoisonnaient,0.27
empoisonnantes,0.07
empoisonnement,0.61
empoisonnerais,0.0
empoisonneront,0.0
empoisonneuses,0.07
emprisonnaient,0.41
emprisonnement,0.61
emprisonnerent,0.07
emprunteraient,0.14
encanaillement,0.07
encapuchonnait,0.14
encapuchonnant,0.07
encapuchonnees,0.07
encercleraient,0.07
enchaineraient,0.0
enchanteraient,0.07
enchanteresses,0.14
enchevetraient,0.41
enchevetrement,3.38
encorbellement,0.68
encourageaient,1.08
encourageantes,0.54
encouragements,2.77
encyclopedique,0.61
endimanchement,0.07
endocrinologie,0.27
endocrinologue,0.07
endoctrinement,0.27
endommagements,0.0
endormissement,0.0
endurcissement,0.61
enfouissements,0.14
engendreraient,0.0
engloutiraient,0.07
engloutissions,0.07
engourdissante,0.14
engueuleraient,0.0
enhardissaient,0.27
enhardissement,0.07
enlaidissement,0.27
ennoblissement,0.07
enorgueillisse,0.07
enquiquinaient,0.07
enquiquinement,0.0
enregistraient,0.34
enregistrement,2.36
enregistrerait,0.0
enregistrerons,0.0
enregistreront,0.07
enregistreuses,0.07
enrichissaient,0.34
enrichissantes,0.27
enrichissement,0.74
enseigneraient,0.07
ensemencements,0.07
ensevelisseuse,0.14
ensoleillement,0.27
ensoleillerent,0.07
ensorcellement,0.14
enthousiasmais,0.07
enthousiasmait,0.88
enthousiasmant,0.27
entomologistes,0.14
entortillaient,0.27
entortillement,0.14
entourloupette,0.2
entraineraient,0.41
entrapercevoir,0.0
entrechoquions,0.07
entrecoupaient,0.07
entreprenaient,0.47
entreprenantes,0.07
entreprendrais,0.14
entreprendrait,0.74
entreprendrons,0.07
entrepreneuses,0.07
entretiendrait,0.2
entretiendrons,0.0
entretoisaient,0.07
entretoisement,0.07
entretueraient,0.0
envahissements,0.07
enveloppements,0.34
environnements,0.14
epaississaient,0.54
epaississement,0.2
epanouissaient,1.01
epanouissantes,0.07
epanouissement,3.65
epastrouillant,0.07
epastrouillera,0.07
episcopalienne,0.0
episodiquement,1.01
epistemologues,0.07
epoustouflante,0.74
epoustouflants,0.14
epouvantements,0.07
ergotherapeute,0.0
esclafferaient,0.07
essoufflements,0.07
estampillaient,0.07
estheticiennes,0.0
esthetiquement,0.07
etablissements,4.86
ethnobotaniste,0.0
ethnographique,0.07
etincellements,0.07
etourdissaient,0.41
etourdissantes,0.14
etourdissement,1.42
etrangleraient,0.07
eucharistiques,0.07
euphoniquement,0.07
evangelisateur,0.0
evangelisation,0.0
evangeliseront,0.0
evanouissaient,0.95
evanouissement,2.91
evenementielle,0.0
eventuellement,5.81
evolutionniste,0.0
exaspereraient,0.07
exceptionnelle,8.24
excommuniaient,0.07
excrementielle,0.07
excursionniste,0.0
exemplairement,0.07
exhaustivement,0.14
existentielles,0.14
expansionnisme,0.07
expansionniste,0.07
experimentales,0.14
experimenteras,0.0
expliqueraient,0.27
exponentielles,0.07
expressivement,0.07
expropriations,0.14
exterieurement,0.81
exterminateurs,0.07
exterminations,0.07
exterminatrice,0.0
extraconjugale,0.0
extraconjugaux,0.0
extraordinaire,38.849999999999994
extrapolations,0.14
extrascolaires,0.0
extrasensoriel,0.0
extraterrestre,0.48000000000000004
facetieusement,0.34
faciliteraient,0.07
familiariserez,0.0
fanfaronnaient,0.14
fantasmagories,0.07
farfouillerait,0.07
favoriseraient,0.07
feliciteraient,0.07
fetichisations,0.07
feuilletoniste,0.34
feuillettement,0.14
figurativement,0.07
financierement,0.47
finlandisation,0.07
flechissements,0.14
foisonneraient,0.07
folichonneries,0.07
fonctionnaient,1.42
fonctionnaires,15.61
fonctionnalite,0.0
fonctionnarise,0.07
fonctionnelles,0.2
fonctionnement,6.01
fonctionnerait,0.07
fonctionneront,0.07
formidablement,1.42
fortifications,2.03
foudroieraient,0.07
fourmillements,0.54
fractionnelles,0.07
fractionnement,0.2
franchissables,0.07
franchissaient,1.82
franchissement,0.88
franchouillard,0.34
fraternisaient,0.2
fraternisation,0.34
fraterniserait,0.14
fraterniserent,0.07
frenetiquement,2.97
frequentations,2.77
frictionnerait,0.07
frictionnerent,0.07
fripouilleries,0.07
frissonnements,0.2
froufroutantes,0.2
froufroutement,0.07
fructification,0.14
fusionneraient,0.0
gambergeailler,0.07
gammaglobuline,0.2
ganglionnaires,0.07
garantissaient,0.34
gargantuesques,0.07
gargouillaient,0.07
gargouillement,0.61
gaspilleraient,0.07
gastronomiques,1.08
gazouillements,0.07
generalisation,0.2
gentilhommiere,0.41
geologiquement,0.0
geomagnetiques,0.0
gesticulateurs,0.07
gesticulations,0.81
gesticulatoire,0.07
glougloutement,0.14
gonadotrophine,0.0
gouvernemental,0.61
graillonneuses,0.07
grammairiennes,0.07
grandiloquence,0.81
grandiloquente,0.74
grandiloquents,0.27
grassouillette,0.74
gratifications,0.34
gratouillerait,0.07
gravitationnel,0.0
grenouillettes,0.07
grignoteraient,0.07
grommellements,0.27
guadeloupeenne,0.14
guillotinaient,0.07
gymnosophistes,0.07
gynecologiques,0.0
habituellement,7.7
hallucinations,2.09
hallucinatoire,0.14
hallucinogenes,0.14
hambourgeoises,0.07
harmoniquement,0.0
harmonisateurs,0.14
hasardeusement,0.07
hellenistiques,0.07
hemispheriques,0.07
herboristeries,0.07
hermaphrodisme,0.07
hermaphrodites,0.21000000000000002
hermetiquement,1.55
herpetologiste,0.0
heterosexuelle,0.88
hieratiquement,0.07
hieroglyphique,0.0
hippophagiques,0.07
historiographe,0.0
historiquement,0.47
hollywoodienne,0.34
holographiques,0.0
homeopathiques,0.07
horripilations,0.07
humidificateur,0.07
humidification,0.0
hydrochlorique,0.0
hydrocortisone,0.0
hydrodynamique,0.0
hydrographique,0.07
hygieniquement,0.07
hygrometriques,0.07
hyperemotivite,0.07
hyperglycemies,0.07
hyperlipidemie,0.07
hyperrealistes,0.14
hypersensibles,0.27
hypertrophique,0.0
hypnotiquement,0.14
hypocondriaque,0.27
hypoglycemique,0.14
hysteriquement,0.27
iconographique,0.07
identifiassent,0.07
identificateur,0.0
identification,1.76
idiosyncrasies,0.14
illegitimement,0.0
illusionnistes,0.07
illustrissimes,0.27
imaginairement,0.14
immobilisaient,0.54
immobilisation,0.27
immobiliserait,0.07
immobiliserent,1.15
immobiliseront,0.07
immunotherapie,0.0
impalpablement,0.07
impardonnables,0.41
imparfaitement,0.81
impartialement,0.34
impassiblement,0.14
impatientaient,0.47
impatienterait,0.07
impatienterent,0.14
impeccablement,2.64
imperativement,0.68
imperceptibles,3.11
imperieusement,1.69
impermeabilise,0.0
impermeabilite,0.14
impersonnalite,0.34
impersonnelles,0.27
impertinemment,0.07
imperturbables,0.88
impetueusement,0.41
implacablement,0.2
implementation,0.0
impossibilites,0.34
impresentables,0.07
impressionnais,0.0
impressionnait,2.84
impressionnant,5.06
impressionnees,0.2
impressionnent,0.47
impressionnera,0.0
imprononcables,0.07
improvisateurs,0.07
improvisations,1.08
imputrescibles,0.07
inadequatement,0.0
inappreciables,0.07
inassimilables,0.07
inatteignables,0.0
inauthenticite,0.07
inavouablement,0.07
incandescences,0.14
incandescentes,1.15
incombustibles,0.0
incommunicable,1.35
incompletement,0.2
incomprehensif,0.27
incompressible,0.0
inconciliables,0.61
inconditionnee,0.14
inconditionnel,0.34
inconfortables,0.2
inconnaissable,0.8799999999999999
inconnaissance,0.07
inconsciemment,6.28
inconsequences,0.34
inconsistantes,0.2
incontestables,0.47
incontournable,0.41
incontrolables,0.81
incoordination,0.0
incorporations,0.07
incorrectement,0.07
incorruptibles,0.34
incroyablement,4.53
indechiffrable,1.69
indecrassables,0.14
indecrottables,0.2
indefinissable,5.54
indelicatesses,0.2
indemaillables,0.14
indemnisations,0.07
indemontrables,0.07
indeniablement,0.74
indenombrables,0.07
independamment,3.45
inderacinables,0.07
indescriptible,2.5
indestructible,3.38
indeterminable,0.07
indifferemment,3.45
indifferenciee,0.41000000000000003
indifferencies,0.2
indigestionner,0.07
indiscernables,0.81
indisciplinees,0.07
indiscretement,0.47
indispensables,6.42
indissociables,0.07
individualiser,0.0
individualises,0.14
individualisme,1.35
individualiste,0.41000000000000003
individualites,0.14
indivisibilite,0.07
industrialisee,0.07
industrialiser,0.14
industrialises,0.07
ineluctabilite,0.14
inenvisageable,0.0
inevitablement,3.51
inexorablement,3.92
inexperimentee,0.47
inexperimentes,0.14
inextinguibles,0.07
infaillibilite,0.95
infinitesimale,0.34
infinitesimaux,0.0
inflammabilite,0.0
inflammatoires,0.0
inflationniste,0.07
inflexiblement,0.14
inflorescences,0.07
informaticiens,0.2
infrastructure,0.2
infrequentable,0.07
ingenieusement,0.41
inguerissables,0.47
inhospitaliere,0.27
inhospitaliers,0.07
inidentifiable,0.14
inimitablement,0.07
inintelligence,0.14
inintelligents,0.2
inintelligible,1.28
ininteressante,0.14
ininteressants,0.07
ininterrompues,0.2
initialisation,0.0
injurieusement,0.07
injustifiables,0.07
inlassablement,9.59
inqualifiables,0.14
inquieteraient,0.07
inquisitionner,0.07
inquisitoriale,0.27
inquisitoriaux,0.07
insaisissables,0.68
insatiablement,0.34
insatisfaction,1.08
insatisfaisant,0.14
insensibilisee,0.07
insensibiliser,0.0
insensiblement,10.41
inseparabilite,0.07
insidieusement,2.16
insignifiances,0.34
insignifiantes,2.5
insondablement,0.14
insonorisation,0.07
insoupconnable,0.88
installeraient,0.14
instantanement,7.57
institutionnel,0.14
instrumentiste,0.14
insubmersibles,0.07
insuffisamment,0.68
insupportables,3.51
insupportaient,0.14
insurmontables,0.41
intellectuelle,7.57
intelligemment,1.49
intelligentsia,0.95
intensifiaient,0.14
intentionnelle,0.14
intercepterait,0.0
intercepterent,0.07
intercepterons,0.0
interconnectee,0.0
interconnexion,0.0
interculturels,0.0
interdependant,0.0
interglaciaire,0.0
interieurement,6.01
interlocuteurs,3.85
interlocutoire,0.0
interlocutrice,0.41
intermediaires,2.16
