word,frequency
affures,0.07
affutat,0.07
affutee,0.68
affuter,0.74
affutes,0.41
affutez,0.0
afghane,0.07
afghans,0.21000000000000002
agacais,0.27
agacait,6.42
agacant,2.84
agacees,0.34
agacent,1.08
agacera,0.14
agaceur,0.07
agasses,0.07
agencee,0.54
agencer,0.61
agences,4.06
agendas,0.68
aggrava,0.68
aggrave,1.76
agilite,3.31
agirais,0.07
agirait,3.85
agirent,0.14
agiriez,0.0
agirons,0.0
agiront,0.27
agisses,0.0
agissez,0.74
agitais,0.41
agitait,17.09
agitant,11.360000000000001
agitato,0.07
agitees,3.05
agitent,5.54
agitera,0.07
agitiez,0.0
agitons,0.14
aglagla,0.07
agneaux,2.84
agnelet,0.07
agnelle,0.14
agnosie,0.0
agonies,1.22
agonisa,0.14
agonise,1.08
agoutis,0.07
agoyate,0.27
agrafee,0.41
agrafer,0.47
agrafes,1.62
agrafez,0.0
agraire,0.41
agrandi,1.96
agreais,0.14
agreait,0.47
agreees,0.0
agreent,0.0
agreera,0.0
agregat,0.47
agregee,0.4
agreger,0.07
agreges,0.48
agressa,0.07
agresse,1.4900000000000002
agreste,0.68
agriche,0.07
agrippa,2.5
agrippe,4.1899999999999995
agrumes,0.47
aguerri,0.75
aguiche,0.14
ahanait,0.34
ahanant,0.88
ahanent,0.14
ahuries,0.41000000000000003
aiderai,2.03
aideras,0.81
aiderez,0.54
aidions,0.27
aieules,0.54
aiglons,0.27
aigreur,2.91
aigries,0.0
aiguade,0.14
aiguail,0.27
aiguisa,0.2
aiguise,2.5
aileron,0.41
ailette,0.14
ailiers,0.14
aillais,0.0
aillent,4.86
aillons,0.0
aimable,24.59
aimames,0.14
aimante,2.23
aimants,0.6100000000000001
aimasse,0.0
aimates,0.0
aimerai,2.97
aimeras,1.28
aimerez,1.01
aimeuse,0.07
aimions,6.55
ainesse,0.47
airbags,0.0
airelle,0.07
aisance,15.2
aisseau,0.0
ajistes,0.07
ajouree,1.22
ajoures,0.61
ajourna,0.07
ajourne,0.14
ajoutai,5.34
ajoutat,0.27
ajoutee,1.22
ajouter,33.85
ajoutes,1.3599999999999999
ajoutez,2.3
ajustee,1.49
ajuster,1.76
ajustes,0.8799999999999999
ajustez,0.0
ajutage,0.0
akvavit,0.2
alambic,1.08
alangui,1.15
alarmai,0.07
alarmee,0.54
alarmer,1.22
alarmes,1.9
alarmez,0.07
albatre,3.04
albinos,0.74
alboche,0.07
alcalde,0.0
alcalin,0.07
alcalis,0.0
alcazar,1.69
alcoolo,0.9500000000000001
alcools,3.11
alcoran,0.07
alcoves,0.27
alcyons,0.14
alentie,0.07
alentis,0.2
alertat,0.07
alertee,2.5700000000000003
alerter,2.91
alertes,5.15
alertez,0.07
alesait,0.07
alevins,0.61
alezane,1.82
alezans,0.34
algebre,2.03
alidade,0.07
alienat,0.07
alienee,0.14
aliener,0.54
alienes,0.6799999999999999
alignee,0.6799999999999999
aligner,3.78
alignes,8.51
alignez,0.07
aligote,0.4
aliment,1.76
alineas,0.2
alisier,0.07
alitait,0.07
alitees,0.14
allaite,0.21000000000000002
allames,3.45
allante,0.0
allecha,0.07
alleche,1.08
allegea,0.07
allegee,1.08
alleger,1.69
alleges,0.07
allegez,0.07
allegre,4.46
allegro,0.74
allegua,0.2
allegue,0.14
alliace,0.14
alliage,0.95
alliait,0.81
alliant,0.27
alliees,11.629999999999999
allient,0.07
alliera,0.0
allions,23.65
allonge,34.73
allouee,0.2
allouer,0.34
alloues,0.27
allumai,2.09
allumat,0.2
allumee,11.21
allumer,20.74
allumes,5.35
allumez,0.47
allures,8.78
allusif,0.34
alourdi,2.5
alpages,0.47
alpague,1.08
alpines,0.2
alterat,0.2
alteree,1.42
alterer,1.89
alteres,0.34
alterez,0.0
alterna,0.07
alterne,1.02
altesse,1.08
althaea,0.0
altiere,1.69
altiers,0.07
aluette,0.0
alunira,0.0
alveole,1.6900000000000002
amadoua,0.2
amadoue,0.34
amaigri,1.62
amandes,4.19
amanite,0.14
amantes,1.22
amarrai,0.07
amarree,0.88
amarrer,1.01
amarres,4.050000000000001
amarrez,0.0
amassai,0.07
amassee,0.61
amasser,1.55
amasses,0.95
amassez,0.0
amateur,10.88
amazone,1.89
ambages,0.88
ambiant,1.49
ambigue,2.57
ambigus,1.55
amboine,0.07
ambrees,0.14
amenage,3.79
amenais,0.34
amenait,9.46
amenant,2.43
amendai,0.07
amendat,0.07
amendee,0.0
amender,0.47
amendes,1.15
amendez,0.0
amenees,0.88
amenent,1.62
amenera,0.74
ameniez,0.07
amenite,1.82
amenons,0.0
amerlos,0.34
amerrir,0.07
amerrit,0.0
ameutat,0.07
ameutee,0.07
ameuter,1.62
ameutes,0.14
amiable,1.82
amiante,0.54
amicale,9.120000000000001
amicaux,1.69
amincie,0.21000000000000002
amincir,0.27
amincis,0.07
amincit,0.68
amirale,0.14
amiraux,2.3
amities,10.07
amnesie,1.08
amochee,0.47
amocher,0.27
amoches,0.47
amochez,0.0
amochie,0.07
amollie,0.68
amollir,0.54
amollis,0.47
amollit,1.42
amorale,0.41
amoraux,0.07
amorcai,0.14
amorcee,1.01
amorcer,2.64
amorces,1.02
amorcez,0.0
amoroso,0.07
amorphe,0.88
amortie,0.61
amortir,1.62
amortis,0.6799999999999999
amortit,0.95
amourer,0.07
amperes,0.07
amphore,0.81
ampleur,7.43
ampoule,12.030000000000001
amputee,1.02
amputer,1.01
amputes,0.8200000000000001
amputez,0.0
amusais,3.18
amusait,18.24
amusant,17.09
amusees,0.74
amusent,4.26
amusera,1.08
amuseur,0.2
amusiez,0.14
amusons,0.41
amylase,0.0
anabase,0.14
analysa,0.41
analyse,10.14
ancetre,6.28
anchois,2.57
anciens,49.519999999999996
ancolie,0.07
ancrage,0.41
ancrais,0.07
ancrait,0.14
ancrant,0.07
ancrees,0.48000000000000004
ancrera,0.0
andains,0.14
andalou,1.96
andante,0.54
andines,0.07
aneanti,2.84
anemiee,0.07
anemies,0.07
anemone,0.68
aneries,1.89
anesses,0.2
angeite,0.0
angelot,0.74
angelus,1.28
angevin,0.0
angines,0.27
angiome,0.0
anglais,106.28999999999999
angoras,0.21000000000000002
anhydre,0.0
aniline,0.27
animais,0.07
animait,6.28
animale,6.49
animant,0.81
animaux,37.709999999999994
animees,1.76
animent,1.22
anisees,0.07
annales,1.76
anneaux,7.97
annelee,0.41
anneles,0.4
annexee,0.48
annexer,0.81
annexes,1.77
annonca,23.38
annonce,50.620000000000005
annotee,0.14
annoter,0.0
annotes,0.07
annuels,0.47
annulai,0.07
annulee,0.27
annuler,1.15
annules,0.34
annulez,0.14
anoblie,0.0
anoblir,0.2
anoblit,0.14
anodine,2.03
anodins,1.55
anodise,0.07
anonner,0.54
anonnes,0.07
anonyme,10.48
anoraks,0.07
anormal,6.15
anosmie,0.0
antenne,3.65
anthrax,0.47
anthume,0.2
antigel,0.0
antique,13.04
antivol,0.21000000000000002
antonin,0.14
anxiete,9.86
anxieux,6.6899999999999995
aoriste,0.07
aoutien,0.07
apaches,0.88
apaisai,0.07
apaisat,0.27
apaisee,4.05
apaiser,8.85
apaises,1.15
apaisez,0.07
apanage,1.15
apartes,0.54
apathie,1.49
apercue,8.58
apercus,17.57
apercut,47.089999999999996
apeuree,1.49
apeurer,0.2
apeures,2.17
aphasie,0.27
aphones,0.27
aphonie,0.14
aphteux,0.0
apitoie,0.34
apitoya,0.61
apitoye,1.15
apivore,0.07
aplanie,0.2
aplanir,0.41
aplanis,0.07
aplanit,0.07
aplasie,0.0
aplatie,1.82
aplatir,2.3
aplatis,2.6399999999999997
aplatit,2.84
aplombs,0.07
apocope,0.0
apollon,0.0
apostat,0.27
apotres,4.26
apparat,4.8
apparie,0.14
apparts,0.07
apparue,6.55
apparus,2.09
apparut,28.779999999999998
appatee,0.14
appater,0.68
appates,0.0
appatez,0.0
appeaux,0.14
appelai,3.92
appelat,1.28
appelee,9.12
appeler,63.92
appeles,5.0
appelez,11.42
appelle,132.36
appends,0.0
appendu,0.07
appetit,23.78
appoint,1.76
apporta,16.82
apporte,47.5
apports,0.47
apposai,0.07
apposee,0.34
apposer,0.81
apposes,0.2
apposez,0.0
apprend,17.16
appreta,0.41
apprete,7.300000000000001
apprets,0.61
apprise,3.99
appuies,0.41
appuyai,1.28
appuyat,0.07
appuyee,13.58
appuyer,16.49
appuyes,6.42
appuyez,0.54
apretes,0.07
apteres,0.07
apurait,0.07
aquagym,0.0
aquavit,0.14
aqueduc,0.81
aqueuse,0.41
aquilin,1.08
aquilon,0.47
arabica,0.14
arabise,0.07
arables,0.0
araigne,0.07
arameen,0.27
aramide,0.0
arasant,0.07
araucan,0.07
arbitre,5.54
arborat,0.07
arboree,0.14
arborer,1.08
arbores,0.21000000000000002
arborez,0.0
arbouse,0.0
arbuste,1.89
arcades,10.14
arcanes,0.61
arceaux,2.77
archers,2.03
archets,0.34
archive,0.2
ardente,8.85
ardents,4.66
ardeurs,2.5
ardoise,6.96
areoles,0.2
argente,5.41
argents,0.07
argiles,0.34
arguais,0.0
arguait,0.07
arguant,1.15
argutie,0.14
aridite,1.55
arienne,0.0
aristos,0.41000000000000003
armadas,0.2
armeria,0.07
armoire,38.58
armoise,0.2
armorie,0.27
armures,2.64
arnaque,4.8
arobase,0.0
aromate,0.0
arousal,0.07
arpeges,0.34
arpenta,0.47
arpente,1.48
arpents,0.81
arpetes,0.27
arpette,0.0
arpions,1.01
arquait,0.14
arquant,0.14
arquees,1.63
arquent,0.2
arracha,11.82
arrache,29.93
arrange,22.9
arretai,6.15
arretat,1.42
arretee,20.47
arreter,80.61
arretes,19.66
arretez,6.69
arriere,120.75
arrimee,0.74
arrimer,0.41
arrimes,0.34
arrimez,0.0
arrivai,6.76
arrivas,0.07
arrivat,2.09
arrivee,105.82000000000001
arriver,95.0
arrives,33.779999999999994
arrivez,2.23
arrogee,0.07
arroger,0.54
arrondi,7.3
arrosee,1.42
arroser,4.46
arroses,1.09
arrosez,0.14
arsenal,4.86
arsenic,1.22
arteres,4.93
artiche,1.82
article,31.69
artimon,0.07
artisan,5.0
artison,0.07
artiste,34.53
arverne,0.07
aryenne,0.54
asbeste,0.0
ascaris,0.07
ascendu,0.0
asceses,0.07
ascetes,0.2
asepsie,0.07
asexuee,0.54
asexues,0.14
ashanti,0.07
asocial,0.95
aspects,5.27
asperge,8.45
aspirai,0.27
aspirat,0.07
aspiree,1.42
aspirer,3.92
aspires,0.6799999999999999
aspirez,0.41
assagie,0.21000000000000002
assagir,0.41
assagis,0.07
assagit,0.2
assaini,0.14
assauts,4.8
assecha,0.14
asseche,1.15
assenai,0.14
assenee,0.34
assener,0.88
assenes,0.47
asseoir,66.08
asservi,0.55
asseyes,0.0
asseyez,7.84
assidue,0.95
assidus,0.81
assieds,9.12
assiege,1.62
assiera,0.07
assigna,0.27
assigne,1.28
assimes,0.88
assises,15.67
assista,2.3
assiste,17.91
associa,0.41
associe,6.279999999999999
assoies,0.07
assoira,0.0
assomma,0.68
assomme,6.62
assorti,2.5
assotes,0.07
assoupi,4.32
assouvi,0.54
assoyez,0.0
assumai,0.07
assumat,0.07
assumee,0.47
assumer,6.35
assumes,0.07
assumez,0.14
assurai,1.42
assurat,0.41
assuree,9.8
assurer,38.85
assures,3.4400000000000004
assurez,0.54
astarte,0.07
asthmes,0.07
asticot,0.88
astiqua,0.2
astique,2.44
astrale,0.41
astraux,0.0
astuces,1.49
atabegs,0.14
atamans,0.07
atchoum,0.27
atelier,35.88
athanor,0.68
athenee,0.0
athlete,3.11
atlante,0.27
atomise,0.28
atonale,0.07
atourne,0.07
atresie,0.0
atroces,4.19
attabla,0.41
attable,2.37
attacha,2.84
attache,33.93
attaqua,5.0
attaque,50.269999999999996
attarda,3.45
attarde,7.5
atteins,0.95
atteint,39.6
attelai,0.14
attelee,1.01
atteler,1.42
atteles,1.35
attelez,0.0
attelle,1.15
attende,3.38
attends,62.57
attendu,39.8
attenta,0.07
attente,61.56
attenua,0.54
attenue,3.1799999999999997
atterre,2.64
atterri,1.89
attesta,0.07
atteste,1.63
attiedi,0.07
attifee,0.68
attifer,0.2
attifes,0.14
attiges,0.27
attique,0.27
attirai,0.34
attirat,0.2
attiree,3.85
attirer,17.43
attires,2.77
attirez,0.07
attisee,0.2
attiser,1.35
attises,0.07
attisez,0.0
attitre,1.08
attrait,7.16
attrapa,5.74
attrape,20.060000000000002
aubaine,5.27
auberes,0.14
auberge,15.47
aubette,0.34
aucubas,0.14
aucunes,0.14
audaces,2.91
audible,2.23
audimat,0.0
auditer,0.0
auditif,0.54
augment,0.0
augurai,0.07
augural,0.14
augurer,0.61
augures,0.61
auguste,2.63
aulique,0.07
aulnaie,0.07
aumones,0.61
aureola,0.07
aureole,6.01
aurions,22.57
aurochs,0.81
auroral,0.07
aurores,2.23
austere,8.24
austral,0.2
ausweis,0.41
auteure,0.0
auteurs,9.59
autisme,0.0
autiste,0.2
autobus,26.28
autocar,7.7
automne,42.97
autours,0.07
auvents,0.61
auxdits,0.14
avachie,1.01
avachir,0.07
avachis,1.55
avachit,0.47
avaient,699.94
avalage,0.07
avalais,0.74
avalait,5.95
avalant,3.04
avalees,0.74
avalent,1.15
avalera,0.07
avaleur,0.41
avaliez,0.0
avalons,0.14
avancai,2.16
avancat,0.27
avancee,10.47
avancer,30.41
avances,8.17
avancez,0.54
avanies,1.15
avarice,3.18
avariee,0.48
avaries,1.15
avatars,2.03
avenant,1.76
avenirs,0.54
avenues,7.63
averait,2.03
averant,0.27
averees,0.07
averent,0.2
averera,0.0
averses,2.16
avertie,3.24
avertir,11.01
avertis,5.27
avertit,5.21
aveugla,0.47
aveugle,49.86
aviaire,0.0
avicole,0.0
avidite,7.91
avilies,0.07
avinees,0.27
avirons,1.42
avisais,0.2
avisait,2.09
avisant,2.5
avisees,0.0
avisent,0.07
avisera,0.54
avivait,0.74
avivant,0.14
avivees,0.27
avivent,0.27
avivons,0.07
avocate,1.55
avocats,11.76
avoient,0.07
avoiner,0.27
avoines,0.61
avortee,0.6699999999999999
avorter,3.11
avortes,0.21000000000000002
avortez,0.0
avorton,1.42
avouais,0.74
avouait,5.47
avouant,1.76
avouees,0.21000000000000002
avouent,1.22
avouera,0.41
avouiez,0.07
avouons,1.42
axiomes,0.2
axolotl,0.0
azalees,1.01
azimute,0.21000000000000002
azimuts,1.62
azoique,0.0
azoture,0.0
azteque,0.27
azulejo,0.0
azurees,0.34
baballe,0.34
babasse,0.07
babille,0.07
babines,2.91
babiole,0.47
babouin,0.54
baccara,1.08
bachees,0.28
bachots,0.68
bacille,0.34
baclais,0.07
baclait,0.2
baclant,0.27
baclees,0.07
baclera,0.07
baclons,0.07
badabam,0.14
badauda,0.07
badaude,0.07
badauds,6.29
baderne,0.27
badiner,0.27
badines,0.14
badinez,0.07
badoise,0.2
baffles,0.47
bafouee,1.29
bafouer,0.68
bafoues,0.55
bafouez,0.0
bafrais,0.07
bafrait,0.2
bafrant,0.2
bafreur,0.07
bagages,16.96
bagarre,10.67
bagasse,0.0
bagnard,1.08
bagnole,26.28
bagoter,0.34
bagotte,0.14
bagoule,0.07
bagouse,0.2
bagouts,0.07
bagouze,0.14
baguage,0.0
baguees,0.27
baignai,0.07
baignee,1.96
baigner,10.41
baignes,1.89
baignez,0.27
baillai,0.07
bailler,2.91
bailles,0.21000000000000002
baillez,0.14
baillis,0.07
baillon,1.89
baisade,0.07
baisais,0.61
baisait,3.11
baisant,0.95
baisees,0.47
baisent,1.69
baisera,0.54
baisers,25.95
baiseur,0.61
baisiez,0.0
baisons,0.14
baissai,1.28
baissat,0.07
baissee,9.05
baisser,12.899999999999999
baisses,8.52
baissez,0.47
bajoues,2.5
baklava,0.14
baladai,0.07
baladee,0.27
balader,5.41
balades,2.17
baladez,0.0
baladin,0.2
balafon,0.07
balafra,0.07
balafre,2.57
balaies,0.0
balaise,0.6799999999999999
balanca,3.78
balance,28.99
balanes,0.27
balatum,0.14
balayai,0.07
balayat,0.14
balayee,1.76
balayer,7.23
balayes,1.69
balayez,0.07
balcons,7.43
baleine,3.1799999999999997
balezes,0.41000000000000003
balisee,0.2
baliser,0.34
balises,0.61
baliste,0.0
ballade,0.95
ballant,0.9500000000000001
ballast,2.5
ballets,2.23
ballons,4.6
ballote,0.07
ballots,4.32
balourd,0.95
balpeau,0.61
bambara,0.14
bambine,0.14
bambino,0.27
bambins,2.23
bambous,2.36
banales,2.84
bananas,0.0
bananer,0.07
bananes,3.51
bancale,1.08
bancals,0.34
bandage,1.35
bandais,0.61
bandait,1.49
bandana,0.07
bandant,1.15
bandeau,4.73
bandees,0.34
bandent,1.01
bandera,0.34
bandeur,0.0
bandiez,0.0
bandits,4.26
banians,0.07
bannies,0.14
banquer,0.27
banques,5.34
banquet,4.12
bantoue,0.07
banyuls,0.74
baobabs,0.34
bapteme,9.39
baptisa,1.35
baptise,7.03
baquets,1.22
baraque,23.32
baratin,2.84
baratte,0.41000000000000003
barbait,0.14
barbant,0.2
barbara,0.0
barbare,7.3
barbeau,0.74
barbele,1.82
barbent,0.14
barbera,0.07
barbets,0.07
barbier,22.16
barbons,0.07
barbota,0.14
barbote,0.54
barbues,0.21000000000000002
bardage,0.0
bardait,0.41
bardane,0.2
bardeau,0.14
bardees,0.54
bardera,0.07
bardots,0.14
baremes,0.2
bariole,2.3
barjots,0.14
barmaid,1.76
barmans,0.0
baronet,0.07
baronne,7.03
baroque,3.99
baroude,0.0
barques,11.35
barrage,10.68
barrais,0.27
barrait,4.39
barrant,2.23
barreau,3.99
barrees,0.6799999999999999
barrent,0.95
barrera,0.41
barreur,0.0
barrons,0.2
baryton,2.5
basalte,0.95
basanee,0.47
basanes,0.27
bascula,3.78
bascule,14.06
basilic,1.01
basique,0.0
baskets,2.57
basmati,0.0
basoche,0.07
basques,2.5
bassets,0.2
bassine,7.1
bassins,3.99
bastide,0.27
bastion,1.89
bastons,0.14
batarde,1.35
batards,2.91
bataves,0.14
bateaux,21.15
batiere,0.07
batirai,0.07
batisse,7.569999999999999
batiste,0.88
battage,0.27
battais,1.62
battait,28.38
battant,24.93
battent,7.91
batteur,1.82
battiez,0.27
battoir,1.35
battons,1.55
battrai,0.47
battras,0.27
battrez,0.14
battues,3.05
baudets,0.14
baumier,0.0
bauxite,0.41
bavarda,0.47
bavarde,9.73
bavards,3.37
bavasse,0.07
baveras,0.0
baverez,0.07
bavette,0.88
baveurs,0.07
baveuse,1.15
bavoirs,0.2
bavures,2.43
bazarde,0.47000000000000003
bazooka,0.81
beagles,0.0
beaient,0.61
beantes,2.3
beatnik,0.0
beaupre,0.07
beautes,5.0
bebetes,0.14
becanes,0.88
becarre,0.07
becasse,0.81
because,1.01
bechait,0.41
bechant,0.14
bechent,0.14
becheur,0.82
becotee,0.07
becoter,0.41
becotes,0.0
becquee,0.41
becquer,0.0
becquet,0.0
bectais,0.14
bectait,0.34
bectant,0.14
bectees,0.07
bectent,0.14
bedaine,1.42
bedeaux,0.07
bedonne,0.07
bedouin,0.34
beerent,0.14
beffroi,0.74
begaies,0.07
begayai,0.14
begayer,1.01
begayes,0.0
begayez,0.07
beguine,0.14
beguins,0.41
beignes,0.74
beignet,0.61
bejaune,0.2
belants,0.07
belette,0.68
beliers,0.88
belitre,0.07
beloter,0.14
belotes,0.2
belotte,0.07
belouga,0.0
benarde,0.14
benards,0.28
bengali,0.41
benigne,1.69
benirai,0.0
beniras,0.0
benirez,0.0
benisse,0.95
benites,0.27
benjoin,0.88
benoite,0.21000000000000002
benouze,0.2
benzene,0.0
benzine,0.41
beotien,0.07
bequant,0.07
berbere,1.01
bercail,1.96
bercais,0.47
bercait,2.16
bercant,1.01
berceau,12.43
bercent,0.54
bercera,0.0
berceur,0.41
bergere,6.76
bergers,4.19
berline,2.09
berlues,0.27
berlure,0.8200000000000001
bermuda,0.41
bernait,0.14
bernant,0.0
bernees,0.07
bernois,0.14
berthas,0.07
besaces,0.27
besants,0.07
besigue,0.0
besogna,0.34
besogne,10.94
besoins,14.86
bessons,0.14
bestial,1.42
bestiau,0.81
betails,0.0
betasse,0.0
betifia,0.07
betifie,0.21000000000000002
betises,13.65
betoine,0.0
betonne,0.2
betting,0.0
beuglee,0.07
beugler,0.88
beurree,0.6799999999999999
beurrer,0.61
beurres,0.6799999999999999
bezoard,0.0
biaisai,0.07
biaisee,0.0
biaiser,0.27
biaises,0.07
bibelot,0.81
biberon,3.85
bibiche,3.04
bibines,0.14
bicause,0.68
bichais,0.2
bichait,0.47
bichant,0.07
biclous,0.07
bicoque,3.11
bicorne,2.3000000000000003
bicycle,0.0
bidasse,0.34
bidoche,3.31
bidonne,0.61
bidules,0.81
bielles,1.01
bientot,169.59
bifaces,0.07
biffais,0.07
biffant,0.07
biffins,0.74
bifides,0.14
bifrons,0.2
bifteck,3.58
biftons,1.76
bigamie,0.47
bigarre,0.54
bighorn,0.07
biglais,0.07
biglait,0.2
biglant,0.2
biglent,0.14
bigleux,0.48000000000000004
bignole,5.14
bigorne,0.41000000000000003
bigotes,0.41
bigoudi,0.61
biguine,0.34
bikinis,0.61
bilieux,0.41
billard,11.35
billets,31.35
billion,0.0
billots,0.47
bilobee,0.0
binaire,0.34
binette,1.08
binious,0.07
binocle,0.47
binomes,0.07
biopsie,0.47
biotite,0.0
biotope,0.0
bioxyde,0.07
bipedes,0.34
biperai,0.0
biplace,0.0
biplans,0.14
biquets,1.49
birmane,0.0
birmans,0.0
biroute,0.81
bischof,0.0
biscuit,2.77
biseaux,0.07
bisette,0.07
bisexue,0.07
bismuth,0.14
bisness,0.14
bisquer,0.07
bisques,0.07
bissacs,0.07
bissant,0.07
bistree,0.34
bistres,0.62
bistros,0.61
bistrot,21.69
bitters,0.0
bitumee,0.2
bitumes,0.14
biturer,0.0
bitures,0.34
biturin,0.2
bivalve,0.0
bivouac,2.23
bizarde,0.27
bizarre,41.76
bizness,0.68
bizuter,0.0
blafard,4.8
blaguer,0.74
blagues,5.95
blaguez,0.2
blairer,1.01
