word,frequency
appelaient,14.93
appelerent,1.49
appellerai,3.58
appelleras,0.81
appellerez,0.2
appendices,0.61
appendrait,0.07
appesantie,0.41
appesantir,0.61
appesantis,0.2
appesantit,0.68
appetences,0.07
applaudies,0.2
applaudira,0.07
applicable,0.61
appliquais,1.35
appliquait,7.09
appliquant,4.26
appliquees,1.82
appliquent,1.62
appliquera,0.34
appliquons,0.07
appointait,0.07
apporterai,1.49
apporteras,0.54
apporterez,0.2
apportions,0.47
apposerait,0.14
apposition,0.14
appreciais,1.49
appreciait,6.76
appreciant,1.15
appreciees,0.14
apprecient,1.08
appreciera,0.2
apprecions,0.34
apprehende,1.28
apprendrai,3.58
apprendras,1.49
apprendrez,0.74
apprenions,1.76
apprennent,4.66
apprenties,0.27
appretions,0.27
apprissent,0.07
apprivoisa,0.2
apprivoise,2.02
approbatif,0.07
approchais,2.09
approchait,27.7
approchant,12.43
approchees,0.34
approchent,4.93
approchera,0.2
approchiez,0.07
approchons,1.55
approfondi,1.15
appropriee,1.83
approprier,1.76
appropries,1.49
appropriez,0.0
approuvais,0.68
approuvait,4.73
approuvant,1.15
approuvees,0.27
approuvent,0.61
approuvera,0.14
approuviez,0.14
approuvons,0.27
appuierais,0.07
appuierait,0.27
appuierons,0.0
appuieront,0.07
appuyaient,1.35
appuyerent,0.54
aquarelles,2.3699999999999997
aquatiques,1.01
arabesques,3.78
arabisants,0.41000000000000003
arachnides,0.0
arachnoide,0.07
aragonaise,0.14
araucanien,0.07
araucarias,0.2
arbitrages,0.0
arbitraire,4.46
arboraient,1.42
arborerait,0.07
arborerent,0.07
arboricole,0.0
arbousiers,0.41
arbrisseau,0.34
arcadienne,0.07
archaiques,0.54
archaisant,0.07
archetypes,0.2
archeveche,1.01
archeveque,5.81
archiconnu,0.07
architecte,4.93
architrave,0.2
archivions,0.0
archiviste,1.22
archivolte,0.14
ardechoise,0.14
ardennaise,0.07
ardoisiere,0.07
areopagite,0.07
argenterie,3.92
argentines,0.75
argotiques,0.27
argumenter,0.54
argumentes,0.0
argumentez,0.0
ariegeoise,0.07
aristarque,0.07
arlesienne,0.2
armaturent,0.07
armenienne,0.6100000000000001
armeraient,0.07
armistices,0.61
armureries,0.0
arnaqueurs,0.47
arnaqueuse,0.0
aromatique,0.2
aromatisee,0.07
aromatiser,0.0
aromatises,0.0
arpentages,0.07
arpenterai,0.0
arpenteurs,0.74
arpentions,0.14
arquebusat,0.0
arquebuses,0.2
arquepince,0.07
arracherai,0.27
arracheras,0.07
arracheurs,0.27
arracheuse,0.0
arrachions,0.07
arrachures,0.07
arraisonne,0.27
arrangeais,0.74
arrangeait,9.46
arrangeant,1.6199999999999999
arrangeons,0.07
arrangerai,2.57
arrangeras,0.2
arrangerez,0.34
arrangeurs,0.07
arrangions,0.2
arretaient,9.59
arreterais,0.61
arreterait,2.84
arreterent,10.0
arreteriez,0.14
arreterons,0.68
arreteront,0.88
arrivaient,22.91
arriverais,1.76
arriverait,9.73
arriverent,12.57
arriveriez,0.07
arriverons,1.42
arriveront,1.62
arrivistes,0.27
arrogantes,0.27
arrogerent,0.0
arrosaient,0.68
arroserais,0.14
arroserait,0.14
arroserent,0.14
arroseront,0.07
arroseuses,0.07
arsouiller,0.07
arsouilles,0.21000000000000002
arterielle,0.41
arterioles,0.14
arthrodese,0.14
arthuriens,0.07
artichauts,1.62
articulait,0.68
articulant,1.28
articulees,0.48
articulent,0.07
artificiel,3.51
artificier,0.68
artillerie,17.36
artilleurs,6.28
artisanale,0.68
artisanaux,0.27
artistique,6.76
arythmique,0.0
ascendance,1.89
ascendante,0.88
ascendants,0.68
ascenseurs,2.23
ascensions,0.34
ascetiques,0.34
ascorbique,0.0
aseptiques,0.07
aseptisant,0.0
aseptisees,0.07
asexualite,0.0
ashkenazes,0.2
asiatiques,1.42
aspartique,0.0
aspergeait,0.61
aspergeant,0.61
aspersions,0.2
asphaltees,0.07
asphodeles,0.47
asphyxiait,0.27
asphyxiant,0.74
asphyxiees,0.14
asphyxient,0.14
asphyxiera,0.07
aspidistra,0.07
aspiraient,0.88
aspirantes,0.07
aspirateur,3.18
aspiration,2.97
aspirerait,0.07
assaillait,0.74
assaillant,1.1500000000000001
assaillent,1.22
assaillies,0.2
assaillira,0.07
assaillons,0.0
assaisonna,0.14
assaisonne,0.68
assassinai,0.07
assassinat,9.73
assassinee,1.55
assassiner,4.39
assassines,2.37
assassinez,0.0
assemblage,4.86
assemblait,0.47
assemblant,0.07
assemblees,4.79
assemblent,0.54
assemblera,0.0
assembleur,0.07
assemblons,0.07
assenaient,0.2
assermente,0.34
assertions,0.88
asservirai,0.0
assesseurs,0.74
asseyaient,2.77
assiduites,0.2
assidument,1.96
assiegeait,0.47
assiegeant,0.47000000000000003
assierions,0.07
assiettees,0.54
assignerai,0.0
assimilais,0.2
assimilait,0.95
assimilant,0.48
assimilees,0.27
assimilent,0.14
assistames,0.74
assistanat,0.14
assistance,19.93
assistante,5.54
assistants,4.59
assisterai,0.27
assisteras,0.07
assisterez,0.14
assistions,0.61
associerai,0.07
associions,0.07
assoiffees,0.41000000000000003
assoiffent,0.07
assombries,0.61
assombrira,0.07
assommante,0.47
assommants,0.61
assommerai,0.0
assommeras,0.0
assommoirs,0.14
assomption,0.41
assonances,0.2
assortirai,0.0
assoupisse,0.14
assouplies,0.07
assouplira,0.0
assourdies,0.54
assouvirai,0.07
assouviras,0.07
assouvisse,0.07
assujettie,0.2
assujettir,1.01
assujettis,0.34
assujettit,0.47
assumaient,0.27
assumerais,0.0
assumerait,0.2
assumerent,0.07
assumerons,0.07
assuraient,3.38
assurances,8.11
assurement,10.41
assurerais,0.07
assurerait,1.08
assurerent,0.68
assurerons,0.0
assureront,0.2
assyrienne,0.14
asterisque,0.27
asteroides,0.07
asticotais,0.14
asticotait,0.2
asticotant,0.07
asticotent,0.0
astiquerai,0.07
astragales,0.14
astreignis,0.07
astreignit,0.2
astreindre,0.68
astreintes,0.07
astringent,0.0
astrolabes,0.07
astrologie,0.54
astrologue,0.47
astronaute,0.14
astronomes,0.88
astronomie,1.01
astrophore,0.14
astroscope,0.0
astucieuse,0.81
asturienne,0.07
asynchrone,0.0
athenienne,0.68
athletique,2.16
athletisme,0.47
atlantique,1.62
atmosphere,36.15
atrocement,3.18
atrophiait,0.07
atrophiees,0.27
atrophient,0.0
attablions,0.14
attachante,0.47
attachants,0.2
attacherai,0.2
attacheras,0.07
attacherez,0.07
attachions,0.27
attaquable,0.0
attaquames,0.07
attaquante,0.07
attaquants,0.14
attaquerai,0.41
attaqueras,0.07
attaquerez,0.07
attardames,0.27
attarderai,0.0
attardions,0.2
atteignais,0.74
atteignait,9.59
atteignant,2.57
atteignent,2.16
atteignons,0.95
atteindrai,0.27
atteindras,0.07
atteindrez,0.2
attelaient,0.2
attelerent,0.2
attenantes,0.14
attendimes,0.61
attendions,5.47
attendisse,0.14
attendrais,0.61
attendrait,3.51
attendries,0.34
attendriez,0.0
attendrons,0.61
attendront,0.81
attenterai,0.07
attentions,4.86
attentisme,0.81
attentiste,0.0
attentives,1.08
attenuante,0.27
atterrages,0.2
atterrante,0.07
atterrimes,0.14
atterrirai,0.0
atterriras,0.0
atterrirez,0.0
atterrisse,0.07
attiraient,2.91
attirances,0.14
attirantes,0.54
attirerais,0.0
attirerait,0.61
attirerent,0.81
attireriez,0.0
attirerons,0.0
attireront,0.0
attisaient,0.27
attisement,0.07
attouchant,0.07
attracteur,0.0
attractifs,0.0
attraction,5.74
attractive,0.14
attraperai,0.14
attraperas,0.14
attraperez,0.0
attrapions,0.14
attrayante,0.41
attrayants,0.07
attribuais,0.54
attribuait,3.11
attribuant,1.08
attribuees,0.68
attribuent,0.07
attribuera,0.14
attribuons,0.0
attriquait,0.07
attriquant,0.07
attriquent,0.07
attristais,0.14
attristait,1.15
attristant,0.81
attristent,0.47
attritions,0.07
attroupait,0.14
attroupees,0.14
attroupent,0.27
aubergines,0.74
aubergiste,2.91
aucunement,5.81
audacieuse,1.76
audiophile,0.0
audiophone,0.0
auditionne,0.14
auditoires,0.27
auditorium,0.61
auditrices,0.27
augmentais,0.0
augmentait,4.66
augmentant,1.01
augmentees,0.07
augmentent,0.47
augmentera,0.2
augmentons,0.0
augurerais,0.07
aumonieres,0.07
auparavant,41.62
aureolaire,0.0
auscultais,0.14
auscultait,0.54
auscultant,0.34
auscultees,0.0
auscultent,0.07
austerites,0.14
australien,0.88
autarcique,0.2
autistique,0.07
autochtone,0.81
autocrates,0.07
autocratie,0.07
autogenese,0.0
autographe,1.15
autolimite,0.0
autologues,0.0
automatico,0.07
automation,0.14
automatise,0.0
automnales,0.2
automobile,17.56
automoteur,0.0
autoneiges,0.0
autopilote,0.0
autoportee,0.07
autopsiais,0.07
autoradios,0.0
autoregule,0.0
autorisais,0.0
autorisait,4.53
autorisant,0.95
autorisees,0.6799999999999999
autorisent,0.34
autorisera,0.14
autorisiez,0.07
autorisons,0.0
autoroutes,2.23
autostrade,0.2
autrichien,4.33
auvergnate,1.09
auvergnats,0.88
auxiliaire,2.6399999999999997
auxquelles,22.09
avachirait,0.07
avachirons,0.07
avalanches,0.81
avancaient,9.05
avancement,2.97
avancerais,0.07
avancerait,1.15
avancerent,2.43
avancerons,0.0
avanceront,0.41
avantagent,0.0
avantagera,0.07
avantageux,3.51
avaricieux,0.21000000000000002
aventurais,0.07
aventurait,1.01
aventurant,0.54
aventurees,0.14
aventurent,0.54
aventureux,1.69
aventurier,4.26
aventurons,0.14
avertirait,0.47
avertirent,0.34
avertissez,0.2
aveuglante,3.11
aveuglants,0.54
aviatrices,0.07
aviculture,0.0
avilissait,0.14
avilissant,0.48
avilissent,0.07
avionneurs,0.0
avitailler,0.0
avocaillon,0.0
avoinaient,0.07
avoisinait,0.47
avoisinant,0.34
avoisinent,0.27
avortement,2.16
avorterait,0.14
avorteriez,0.07
avorteuses,0.2
avouerions,0.07
ayatollahs,0.14
babelienne,0.07
babillages,0.27
babillarde,0.14
babiroussa,0.07
babouchkas,0.81
babylonien,0.27
bacchanale,0.41
bacchantes,1.55
bacheliere,0.14
bacheliers,0.41
backgammon,0.0
background,0.07
badauderie,0.2
badigeonna,0.2
badigeonne,0.81
badinaient,0.14
bafouillai,0.14
bafouiller,0.68
bafouilles,1.15
bafouillez,0.07
bafouillis,0.27
bafrements,0.07
bagagistes,0.0
bagarreurs,0.48000000000000004
bagarreuse,0.07
bagatelles,0.95
baguenaude,0.48000000000000004
baignaient,3.04
baignerait,0.07
baignerent,0.2
baignerons,0.07
baigneront,0.07
baigneuses,1.08
baignoires,1.15
baillaient,0.74
baillantes,0.2
baillement,3.11
baillerent,0.07
baillonnee,0.14
baillonner,0.47
baillonnes,0.07
baillonnez,0.0
baionnette,4.8
baisemains,0.07
baisodrome,0.07
baisouille,0.07
baissaient,1.42
baissement,0.0
baisserais,0.0
baisserait,0.27
baisserent,0.74
baisserons,0.0
baisseront,0.14
baladaient,0.54
baladerais,0.07
baladerait,0.14
baladerent,0.07
baladeuses,0.07
balaierait,0.2
balalaikas,0.27
balancages,0.14
balancelle,0.27
balancerai,0.07
balanceras,0.0
balancerez,0.0
balanciers,0.34
balancines,0.07
balancions,0.07
balancoire,1.89
balayaient,2.3
balayerait,0.07
balayerent,0.41
balayerons,0.0
balayeront,0.0
balayettes,0.2
balayeuses,0.14
