word,frequency
accouple,0.34
accoures,0.0
accourez,0.14
accourir,2.84
accourra,0.07
accourue,0.47
accourus,1.69
accourut,2.03
accoutre,0.48000000000000004
accouvee,0.07
accrocha,5.68
accroche,30.88
accroire,0.54
accroupi,11.48
accueils,0.2
acculais,0.14
acculait,0.27
acculant,0.14
acculees,0.07
acculent,0.14
acculera,0.0
accumula,0.14
accumule,4.53
accusais,0.68
accusait,6.55
accusant,2.64
accusees,0.21000000000000002
accusent,1.22
accusera,0.34
accusiez,0.0
accusons,0.14
acephale,0.28
acerbite,0.07
acetique,0.07
acharnai,0.07
acharnee,3.45
acharner,1.62
acharnes,2.7700000000000005
acharnez,0.07
acheleme,0.95
achemina,0.41
achemine,1.15
achetais,1.49
achetait,6.22
achetant,1.42
achetees,2.84
achetent,2.7
achetera,0.74
acheteur,2.97
achetiez,0.14
achetons,0.47
achevais,0.54
achevait,12.64
achevant,2.57
achevees,0.9500000000000001
achevent,2.7
achevera,0.27
acheviez,0.0
achevons,0.41
achillee,0.0
achoppai,0.07
achoppee,0.07
achopper,0.0
acidites,0.14
acidulee,0.27
acidules,0.6100000000000001
acieries,0.14
acolytes,1.35
acomptes,0.14
aconiers,0.07
acoquina,0.07
acoquine,0.14
acquerir,7.43
acquerra,0.0
acquiere,0.2
acquiers,0.07
acquiert,1.42
acquises,2.03
acquitta,0.47
acquitte,2.29
acrement,0.14
acrobate,2.57
acromion,0.14
acronyme,0.07
acropole,0.81
acrotere,0.07
actinies,0.41
actionna,0.47
actionne,1.55
activait,1.08
activant,0.54
activees,0.0
activent,0.61
activera,0.0
activite,25.81
activons,0.34
actrices,2.97
actuaire,0.0
actuelle,8.58
adamique,0.14
adaptais,0.2
adaptait,0.68
adaptant,0.47
adaptees,0.61
adaptent,0.07
adaptera,0.07
addendum,0.07
additifs,0.0
addition,7.36
adequate,1.69
adequats,0.81
adherais,0.07
adherait,0.95
adherant,0.41
adherent,0.55
adhesifs,0.2
adhesion,6.15
adhesive,0.14
adipeuse,0.27
adipique,0.0
adjacent,0.14
adjectif,2.03
adjoigne,0.07
adjointe,0.28
adjoints,1.63
adjudant,21.15
adjupete,0.07
adjurais,0.14
adjurait,0.61
adjurant,0.54
admettes,0.0
admettez,0.47
admettra,0.2
admettre,19.73
admirais,6.35
admirait,11.49
admirant,1.82
admirees,0.27
admirent,1.02
admirera,0.07
admiriez,0.0
admirons,0.61
adonnais,0.14
adonnait,0.81
adonnant,0.07
adonnees,0.07
adonnent,0.34
adoptais,0.14
adoptait,1.89
adoptant,0.9500000000000001
adoptees,0.75
adoptent,0.41
adoptera,0.0
adoptifs,0.2
adoption,2.84
adoptive,1.15
adoptons,0.14
adorable,6.28
adorante,0.07
adorants,0.07
adorerai,0.0
adoreras,0.0
adorerez,0.0
adorions,0.2
adornait,0.14
adossais,0.14
adossait,0.68
adossant,0.14
adossees,0.34
adossent,0.07
adoucies,0.27
adoucira,0.14
adressai,2.57
adressat,0.68
adressee,5.2
adresser,17.91
adresses,7.03
adressez,0.47
adroites,0.07
adultere,4.26
advenait,0.74
advenues,0.07
adverbes,0.34
adverses,1.82
advienne,1.01
aegipans,0.07
aeraient,0.07
aerateur,0.0
aeration,1.35
aererent,0.07
aerienne,6.49
aerobics,0.0
aerogare,2.16
aeronefs,0.07
aeroport,7.91
aerosols,0.07
aerostat,0.0
affables,0.68
affabule,0.21000000000000002
affadies,0.07
affaibli,2.71
affairai,0.07
affairee,1.29
affairer,1.42
affaires,104.26
affaissa,1.08
affaisse,3.99
affalais,0.14
affalait,0.54
affalant,0.74
affalees,0.54
affalent,0.27
affalons,0.07
affamait,0.34
affamant,0.07
affamees,0.88
affament,0.0
affamera,0.0
affectai,0.14
affectat,0.14
affectee,2.3
affecter,2.23
affectes,1.49
affectez,0.07
affectif,1.28
afferent,0.0
affermie,0.54
affermir,1.69
affermis,0.41
affermit,1.49
affetees,0.07
affichat,0.07
affichee,0.88
afficher,3.78
affiches,12.3
affichez,0.07
affilees,0.14
affiliee,0.07
affilier,0.27
affilies,0.48000000000000004
affinage,0.07
affinait,0.88
affinant,0.41
affinees,0.2
affinent,0.2
affinera,0.0
affinite,2.16
affinons,0.0
affirmai,0.81
affirmat,0.14
affirmee,0.41
affirmer,13.58
affirmes,0.47000000000000003
affirmez,0.41
affleura,0.47
affleure,1.75
affligea,0.2
affligee,1.15
affliger,0.2
affliges,1.02
affligez,0.07
affluait,0.54
affluant,0.27
affluent,2.23
affolais,0.27
affolait,2.7
affolant,1.82
affolees,1.15
affolent,0.68
affolera,0.07
affoliez,0.0
affolons,0.27
affouage,0.07
affreter,0.27
affretez,0.0
affreuse,12.64
affriole,0.0
affronta,0.54
affronte,1.62
affronts,1.08
affublee,0.41000000000000003
affubler,0.68
affubles,1.42
affurait,0.07
affutage,0.14
affutait,0.14
affutant,0.2
affutees,0.07
affuteur,0.07
afghanes,0.14
africain,5.07
agacante,1.22
agacants,0.34
agaceras,0.0
agacerie,0.07
agencait,0.07
agencant,0.07
agencees,0.27
aggravai,0.07
aggravee,1.35
aggraver,2.43
aggraves,0.07
aggravez,0.0
agilites,0.07
agioteur,0.07
agissais,0.95
agissait,80.47
agissant,4.46
agissent,1.69
agissiez,0.14
agissons,0.61
agiterai,0.0
agitions,0.07
agnathes,0.07
agnelage,0.07
agneline,0.07
agnelles,0.27
agonique,0.07
agonisai,0.07
agoniser,1.01
agonisez,0.07
agoniste,0.07
agoyates,0.14
agrafage,0.0
agrafait,0.47
agrafant,0.14
agrafees,0.07
agrafent,0.07
agrafeur,0.0
agrafons,0.0
agraires,0.14
agrandie,1.62
agrandir,2.7
agrandis,3.85
agrandit,1.6900000000000002
agrarien,0.14
agreable,32.9
agregats,0.14
agregees,0.07
agregent,0.07
agreions,0.07
agrement,6.01
agressee,0.41
agresser,0.34
agresses,0.2
agressez,0.0
agressif,6.82
agrestes,0.14
agriches,0.07
agricole,4.32
agrippai,0.54
agrippee,1.01
agripper,1.28
agrippes,0.8800000000000001
agrippez,0.0
agronome,0.2
aguerrie,0.21000000000000002
aguerrir,0.2
aguerris,0.48
aguerrit,0.0
aguicher,0.41
ahanante,0.14
aidaient,3.31
aiderais,0.2
aiderait,3.58
aiderent,1.76
aideriez,0.2
aiderons,0.14
aideront,0.74
aiglefin,0.07
aigrelet,1.35
aigrette,1.42
aigreurs,1.42
aiguiere,0.27
aiguilla,0.34
aiguille,19.189999999999998
aiguisai,0.07
aiguisas,0.07
aiguisee,0.95
aiguiser,1.62
aiguises,0.54
aiguisez,0.0
ailerons,1.08
ailettes,0.41
ailleurs,346.35
aillions,0.0
aimables,4.66
aimaient,16.42
aimantee,0.54
aimanter,0.14
aimantes,0.55
aimerais,36.01
aimerait,12.43
aimerent,0.47
aimeriez,0.88
aimerons,0.27
aimeront,0.34
airedale,0.0
airelles,0.34
aisances,0.2
aisement,11.69
aisselle,3.72
ajointee,0.14
ajointer,0.07
ajourait,0.14
ajourant,0.14
ajourees,0.9500000000000001
ajournee,0.21000000000000002
ajourner,0.47
ajournes,0.0
ajournez,0.0
ajoutais,1.42
ajoutait,22.57
ajoutant,11.08
ajoutees,0.74
ajoutent,1.89
ajoutera,0.68
ajoutiez,0.14
ajoutons,0.68
ajustage,0.14
ajustais,0.0
ajustait,0.81
ajustant,1.01
ajustees,0.81
ajustent,0.27
ajusteur,0.54
ajustons,0.07
ajusture,0.07
akkadien,0.0
alacrite,0.61
alambics,0.14
alanguie,1.22
alanguir,0.2
alanguis,0.34
alanguit,0.34
alarmait,1.08
alarmant,1.1500000000000001
alarmees,0.2
albacore,0.0
albanais,1.69
albatres,0.14
albatros,1.15
albumine,0.14
alcaline,0.0
alcalins,0.07
alcalose,0.0
alcatraz,0.2
alchimie,1.82
alcoolos,0.4
aldehyde,0.07
alderman,0.0
alenties,0.07
alentour,8.92
alertait,0.61
alertant,0.14
alertees,0.41000000000000003
alertent,0.0
alertera,0.0
alertons,0.0
alezanes,0.07
algarade,1.62
algerien,5.68
algerois,0.61
alhambra,1.76
alienant,0.21000000000000002
alienees,0.07
alieniez,0.0
alignais,0.27
alignait,1.89
alignant,0.41
alignees,6.220000000000001
alignent,2.3
alignera,0.07
alignons,0.07
alimenta,0.2
alimente,0.81
aliments,4.86
allaient,80.88
allaitee,0.0
allaiter,0.61
allaites,0.2
allechee,0.34
allecher,0.2
alleches,0.2
allegees,0.14
allegent,0.27
allegera,0.0
allegres,0.47
alleguee,0.0
alleguer,0.2
alleluia,0.61
allemand,54.86
allerent,11.69
allergie,0.61
alliages,0.07
alliance,20.81
allongea,8.99
allongee,14.8
allonger,12.16
allonges,8.32
allongez,0.34
allouait,0.54
allouant,0.07
allumage,1.35
allumais,1.22
allumait,8.11
allumant,4.05
allumees,4.529999999999999
allument,3.24
allumera,0.34
allumeur,0.14
allumiez,0.0
allumoir,0.07
allumons,0.47
allusifs,0.2
allusion,23.18
allusive,0.41
alluvion,0.14
almanach,1.22
almohade,0.07
alopecie,0.07
alouette,1.82
alourdie,2.64
alourdir,1.82
alourdis,1.55
alourdit,1.83
alpaguee,0.07
alpaguer,0.74
alpagues,0.07
alpestre,0.27
alphabet,4.39
alsacien,3.58
alstonia,0.0
alterait,0.61
alterant,0.07
alterees,0.34
alterent,0.41
alterera,0.07
alteriez,0.0
alterite,0.2
alternee,0.07
alterner,0.74
alternes,0.48
alternez,0.0
altesses,2.97
altieres,0.27
altitude,6.35
altuglas,0.07
alveolee,0.14
alveoles,1.62
amadouer,2.7
amadouez,0.0
amaigrie,0.81
amaigris,0.41
amaigrit,0.07
amalgame,1.96
amandier,0.34
amandine,0.0
amanites,0.14
amarante,0.81
amarrage,0.54
amarrais,0.07
amarrait,0.2
amarrant,0.14
amarrees,0.68
amarrent,0.07
amassait,0.68
amassant,0.54
amassees,0.41
amassent,0.27
amassera,0.0
amassons,0.0
amateurs,10.81
amatrice,0.0
amaurose,0.07
amazones,0.34
ambiance,11.08
ambiante,2.23
ambiants,0.0
ambigues,0.81
ambition,19.32
ambulant,3.38
ameliora,0.14
ameliore,2.3
amenagea,0.41
amenagee,3.31
amenager,2.64
amenages,0.74
amenagez,0.07
amendait,0.07
amendent,0.14
amenerai,0.34
ameneras,0.07
amenerez,0.07
amenions,0.14
amenites,0.14
amenuise,0.75
amerique,1.08
amertume,19.05
ameutait,0.07
ameutant,0.27
ameutees,0.07
ameutent,0.07
ameutera,0.0
amicales,2.71
amidonne,0.54
amincies,0.34
amiraute,6.89
ammoniac,0.14
ammonite,0.14
ammonium,0.0
amnesies,0.07
amnistie,2.16
amochait,0.07
amoindri,0.47
amollies,0.41
amoncele,0.2
amorcage,0.07
amorcais,0.07
amorcait,2.03
amorcant,0.41
amorcees,0.14
amorcent,0.0
amorcoir,0.07
amorcons,0.0
amorphes,0.54
amorties,0.34
amoureux,49.66
amovible,0.2
amperage,0.0
amphibie,0.61
amphores,0.54
ampleurs,0.14
amplifia,0.68
amplifie,2.17
ampoulee,0.2
ampoules,7.64
amputait,0.07
amputant,0.14
amputees,0.27
amputent,0.0
amulette,0.41
amusames,0.2
amusante,3.11
amusants,1.55
amuserai,0.07
amuseras,0.07
amuserez,0.07
amusette,0.61
amuseurs,0.14
amusions,0.47
amygdale,0.07
amylique,0.0
anaconda,0.0
analogie,1.49
analogue,5.2
analysee,0.07
analyser,3.38
analyses,4.26
analysez,0.0
analyste,0.88
anamnese,0.07
anaphase,0.0
anarchie,4.8
anatheme,0.88
anatides,0.07
anatifes,0.07
anatomie,4.66
ancetres,15.95
ancienne,43.040000000000006
andalous,0.6100000000000001
androide,0.14
aneantie,1.96
aneantir,3.78
aneantis,1.62
aneantit,0.68
anecdote,5.34
anemiais,0.07
anemique,0.81
anemones,2.77
angelots,0.74
angevine,0.14
angevins,0.07
anglaise,25.61
anglican,0.41000000000000003
angliche,0.2
angoissa,0.14
angoisse,66.64
angolais,0.07
angstrom,0.2
anguille,2.03
anguleux,1.82
animales,1.69
animique,0.07
animisme,0.07
animiste,0.07
anisette,1.01
ankylose,1.69
annamite,0.28
annelees,0.48000000000000004
annelets,0.07
annexait,0.14
annexant,0.07
annexees,0.21000000000000002
annexion,0.61
annihila,0.07
annihile,0.07
annoncai,1.76
annoncat,0.74
annoncee,2.91
annoncer,23.38
annonces,4.13
annoncez,0.47
annotais,0.14
annotait,0.14
annotant,0.07
annuaire,3.04
annuelle,1.82
annulais,0.07
annulait,0.68
annulant,0.34
annulees,0.14
annulent,0.27
annulera,0.0
annuliez,0.0
annulons,0.0
anoblies,0.07
anodines,2.09
anodique,0.0
anomalie,1.55
anomoure,0.07
anonnait,0.68
anonnant,0.47
anonymat,3.04
anonymes,6.15
anophele,0.0
anorexie,0.74
anormale,2.77
anormaux,0.88
antennes,4.8
antibois,0.0
antichar,0.2
antichoc,0.0
anticipa,0.07
anticipe,1.42
antidate,0.07
antidote,1.08
antienne,1.49
antigang,0.21000000000000002
antigene,0.27
antilope,1.28
antimite,0.27
antipape,0.07
antipode,0.14
antiques,5.74
antitout,0.07
antonyme,0.07
anuitees,0.07
anxietes,0.41
anxieuse,3.58
aortique,0.07
apaisais,0.07
apaisait,3.18
apaisant,3.38
apaisees,0.74
apaisent,0.88
apaisera,0.2
apaisiez,0.0
apaisons,0.07
apanages,0.07
apatride,0.81
apercois,14.86
apercoit,21.82
apercues,0.88
aperitif,7.63
apeurait,0.14
apeurees,0.34
apherese,0.07
aphteuse,0.34
apitoies,0.0
apitoyee,0.61
apitoyer,1.62
apitoyes,0.41
apitoyez,0.0
aplanies,0.14
aplanira,0.07
aplaties,1.28
apollons,0.14
apologie,1.22
apologue,0.61
apoptose,0.0
apostate,0.07
apostats,0.07
apostees,0.07
apostume,0.07
apparais,0.41
apparait,27.91
apparats,0.07
apparaux,0.2
appareil,35.88
apparent,4.86
appariee,0.07
apparier,0.07
apparies,0.14
apparues,1.15
appatais,0.07
appatant,0.07
appatees,0.07
appatent,0.07
appatera,0.0
appatons,0.0
appauvri,0.41
appelais,6.62
appelait,104.59
appelant,8.1
appelees,2.03
appeleur,0.07
appeliez,0.81
appelles,8.72
appelons,5.68
appendre,0.07
appendus,0.07
appentis,2.64
appetits,2.97
applaudi,2.03
appliqua,3.11
applique,13.44
appointe,0.35000000000000003
apponter,0.0
apportai,1.08
apportas,0.07
apportat,0.54
apportee,3.38
apporter,29.53
apportes,5.07
apportez,1.69
apposait,0.14
apposant,0.0
apposees,0.34
apposent,0.07
apprecia,2.57
apprecie,12.969999999999999
apprends,8.38
apprenez,2.23
apprenne,4.19
apprenti,10.95
appretai,0.14
appretee,0.75
appreter,0.68
appretes,0.34
appretez,0.07
apprimes,1.08
apprises,2.09
approcha,42.7
approche,65.68
approuva,7.43
approuve,10.75
appuient,1.49
appuiera,0.2
appuyais,1.01
appuyait,11.89
appuyant,13.18
appuyees,3.5900000000000003
appuyiez,0.0
appuyons,0.0
aprement,3.11
aptitude,2.7
aquarium,5.2
aqueducs,0.34
aqueuses,0.14
aquifere,0.0
aquilons,0.07
aquitain,0.07
arabicas,0.14
arabique,0.27
arachide,0.34
araignee,12.36
araldite,0.0
arapedes,0.2
aratoire,0.07
arbalete,1.35
arbitree,0.07
arbitrer,0.27
arbitres,0.14
arborais,0.2
arborait,3.72
arborant,1.55
arborent,0.54
arbouses,0.41
arbustes,5.41
arcadien,0.07
archange,3.58
archeres,0.07
archiduc,4.05
archipel,2.97
archiver,0.07
archives,8.31
archivez,0.0
archonte,0.14
arctique,0.27
ardentes,2.43
ardillon,0.54
ardoisee,0.07
ardoises,3.92
ardument,0.14
areopage,1.01
arequier,0.0
arganier,0.07
argentee,2.7
argentes,3.4400000000000004
argentin,3.65
argenton,0.07
argileux,0.34
argougne,0.2
argousin,0.61
argument,8.24
arguties,0.41
ariettes,0.07
arlequin,0.07
arlesien,0.07
armagnac,0.61
armaient,0.14
armateur,1.42
armature,2.3
armement,9.05
armenien,0.41000000000000003
armerais,0.07
armerias,0.07
armeront,0.0
armoires,6.96
armoirie,0.14
armoises,0.07
armorial,0.41000000000000003
armoriee,0.07
armories,0.14
armurier,1.22
arnaquee,0.0
arnaquer,0.47
arnaques,0.54
arnaquez,0.0
aromates,0.88
arpentai,0.27
arpentee,0.07
arpenter,2.3
arpentes,0.07
arpentez,0.0
arrachai,1.15
arrachat,0.61
arrachee,8.04
arracher,34.32
arraches,6.09
arrachez,0.27
arrangea,2.43
arrangee,2.5
arranger,18.45
arranges,1.28
arrangez,0.74
arretais,4.66
arretait,37.09
arretant,16.01
arretees,4.46
arretent,10.81
arretera,2.7
arretiez,0.2
arretons,2.7
arrieree,0.48000000000000004
arrieres,6.69
arrimage,0.2
arrimais,0.07
arrimait,0.2
arrimant,0.07
arrimees,0.27
arriment,0.07
arrivage,1.55
arrivais,18.51
arrivait,105.0
arrivant,24.73
arrivees,5.61
arrivent,21.82
arrivera,10.07
arriviez,0.88
arrivons,4.86
arrogant,2.3000000000000003
arrogent,0.0
arrondie,3.11
arrondir,2.23
arrondis,3.5199999999999996
arrondit,2.3
arrosage,1.89
arrosais,0.07
arrosait,2.64
arrosant,1.35
arrosees,1.22
arrosent,0.61
arrosera,0.0
arroseur,0.14
arrosiez,0.07
arrosoir,3.04
arrosons,0.14
arsacide,0.07
arsenaux,0.88
artefact,0.0
arteriel,0.2
arterite,0.07
artesien,0.27
arthrite,0.27
arthrose,0.47
articles,18.65
articula,1.82
articule,5.54
artifice,8.51
artiflot,0.07
artisane,0.07
artisans,5.68
artistes,18.52
aruspice,0.0
arvernes,0.07
aryennes,0.07
arythmie,0.07
ascendre,0.0
aseptise,0.41000000000000003
asexuees,0.14
asiatise,0.07
asilaire,0.07
asociale,0.07
asociaux,0.21000000000000002
aspartam,0.0
aspergea,0.74
aspergee,0.41
asperger,1.28
asperges,2.84
aspergez,0.07
asperite,0.74
asphalte,7.1
asphyxia,0.14
asphyxie,2.91
aspirais,1.49
aspirait,5.27
aspirant,3.7199999999999998
aspirees,0.21000000000000002
aspirent,1.08
aspirera,0.07
aspiriez,0.07
aspirine,4.53
aspirons,0.14
assaille,0.81
assailli,2.64
assainie,0.0
assainir,0.68
assainis,0.14
assassin,16.82
assavoir,0.14
assechee,0.47
assecher,0.81
asseches,0.14
assechez,0.0
assembla,0.2
assemble,1.69
assenais,0.14
assenait,0.48
assenant,0.41
assenees,0.27
assenent,0.2
asservie,0.21000000000000002
asservir,0.88
asservis,0.6100000000000001
asservit,0.07
asseyais,2.23
asseyait,11.62
asseyant,5.81
asseyent,0.81
asseyiez,0.0
asseyons,1.69
assidues,0.14
assiegea,0.07
assiegee,2.98
assieger,0.88
assieges,2.37
assierai,0.14
assieras,0.0
assiette,36.28
assignai,0.07
assignee,1.08
assigner,0.74
assignes,0.14
assimila,0.14
assimile,2.5
assirent,6.76
assistai,2.16
assistas,0.07
assistat,0.14
assistee,0.47000000000000003
assister,23.18
assistes,0.6100000000000001
assistez,0.2
associai,0.14
associat,0.14
associee,0.88
associer,4.53
associes,3.9899999999999998
associez,0.07
assoient,0.88
assoiffe,1.7600000000000002
assoirai,0.27
assoiras,0.0
assombri,2.43
assommat,0.07
assommee,1.69
assommer,3.51
assommes,1.29
assommez,0.07
assortie,1.49
assortir,0.54
assortis,2.7
assortit,0.27
assoupie,2.98
assoupir,3.24
assoupis,1.96
assoupit,1.42
assoupli,0.2
assourdi,4.4
assouvie,0.54
assouvir,2.57
assouvis,0.34
assouvit,0.34
assoyait,0.07
assoyons,0.07
assumais,0.07
assumait,1.96
assumant,0.41
assumees,0.2
assument,0.47
assumera,0.0
assumons,0.27
assurage,0.0
assurais,0.54
assurait,11.49
assurant,5.27
assurees,1.82
assurent,2.43
assurera,1.15
assureur,0.2
assuriez,0.07
assurons,0.07
assyrien,0.0
asthenie,0.07
asticota,0.07
asticote,0.54
asticots,1.35
astiquee,1.01
astiquer,2.23
astiques,1.35
astiquez,0.07
astrakan,1.69
astrales,0.14
astreins,0.14
astreint,0.9500000000000001
astronef,0.0
ataraxie,0.07
atavique,1.15
atavisme,1.08
ateliers,9.19
atermoye,0.07
atheisme,1.76
atheiste,0.0
athenien,0.48000000000000004
athletes,1.22
atlantes,0.14
atomique,6.22
atomisee,0.07
atomiser,0.0
atomises,0.0
atomisez,0.0
atomiste,0.14
atonales,0.07
atrocite,0.74
atrophie,1.15
atropine,0.07
attablai,0.07
attablee,0.61
attabler,0.54
attables,3.3099999999999996
attachai,0.47
attachat,0.54
attachee,8.84
attacher,11.69
attaches,13.379999999999999
attachez,1.01
attaquai,0.74
attaquat,0.14
attaquee,2.43
attaquer,17.7
attaques,10.2
attaquez,0.41
attardai,0.54
attardat,0.2
attardee,1.36
attarder,7.03
attardes,2.6399999999999997
attardez,0.2
atteigne,1.28
atteinte,13.18
atteints,2.6399999999999997
attelage,4.05
attelais,0.14
attelait,0.41
attelant,0.07
attelees,0.34
attelles,0.2
attelons,0.0
attenant,2.23
attendes,0.27
attendez,19.86
attendis,4.86
attendit,29.119999999999997
attendra,3.04
attendre,143.45
attendri,5.0
attendue,6.21
attendus,2.9699999999999998
attentat,5.34
attenter,0.54
attentes,2.5
attentez,0.0
attentif,17.3
attenuat,0.2
attenuee,1.69
attenuer,4.46
attenues,0.14
attenuez,0.0
atterree,0.68
atterres,0.68
atterrir,3.04
atterris,0.88
atterrit,2.03
attestee,0.41000000000000003
attester,1.08
attiedie,0.07
attiedis,0.07
attifait,0.07
attifant,0.07
attifees,0.07
attigent,0.14
attiques,0.07
attirail,3.99
attirais,0.34
attirait,10.41
attirant,4.46
attirees,0.47
attirent,2.84
attirera,0.14
attiriez,0.14
attirons,0.14
attisait,0.54
attisant,0.2
attisees,0.07
attisent,0.07
attisera,0.07
attisoir,0.07
attisons,0.0
attitree,0.61
attitres,0.48000000000000004
attitude,57.5
attorney,0.0
attraits,2.43
attrapai,1.82
attrapee,1.69
attraper,17.09
attrapes,1.56
attrapez,0.14
attribua,1.28
attribue,5.2
attribut,1.69
attrique,0.47000000000000003
attrista,0.47
attriste,2.23
attroupa,0.07
attroupe,0.2
atypique,0.14
aubadent,0.07
aubaines,0.54
aubepine,0.81
auberges,1.82
aubusson,0.07
audibles,0.47
audience,7.84
audimats,0.0
auditeur,1.69
auditifs,0.2
audition,1.89
auditive,0.2
augmenta,0.88
augmente,6.56
augurais,0.14
augurait,0.68
augurale,0.2
augurant,0.07
augurent,0.07
augustes,0.4
augustin,0.07
auloffee,0.07
aumonier,3.72
auraient,83.85
aureolee,0.54
aureoler,0.07
aureoles,2.31
auricule,0.07
aurifere,0.0
ausculta,0.54
ausculte,0.95
auspices,0.95
aussiere,0.07
aussitot,189.93
austeres,2.7
australe,0.68
autarcie,0.34
autistes,0.14
autocars,1.15
autodafe,0.41
autogene,0.07
autogire,0.07
autolyse,0.0
automate,4.12
automnal,1.08
automnes,0.68
autonome,2.03
autopsia,0.07
autopsie,1.56
autorail,0.14
autorisa,0.74
autorise,7.43
autorite,56.22
autostop,0.0
autruche,2.43
auvergne,1.22
auverpin,0.41
auxquels,26.29
avachies,0.41
avalames,0.07
avalerai,0.2
avaleras,0.07
avaleurs,0.2
avaleuse,0.0
avaliser,0.14
avalises,0.0
avancais,4.19
avancait,34.32
avancant,10.41
avancees,2.77
avancent,7.5
avancera,0.74
avanciez,0.14
avancons,1.8900000000000001
avantage,22.490000000000002
avarices,0.07
avariees,0.34
avarient,0.07
avelines,0.07
avenante,1.15
avenants,0.2
aventura,0.54
aventure,58.17
aversion,2.57
averties,0.55
avertira,0.0
aveuglat,0.07
aveuglee,1.42
aveugler,1.96
aveugles,16.560000000000002
aveuglez,0.0
aviateur,4.05
aviation,13.38
avidites,0.07
aviserai,0.2
aviseras,0.07
avisions,0.07
avocates,0.0
avocette,0.14
avoisine,0.2
avortait,0.14
avortant,0.0
avortees,0.48
avortent,0.14
avorteur,0.07
avortons,1.02
avouable,0.54
avouames,0.07
avouerai,1.08
avoueras,0.95
avouerez,0.74
avouions,0.07
avrillee,0.07
avulsion,0.0
axolotls,0.07
azimutal,0.0
azimutee,0.07
azteques,0.54
azulejos,0.54
babeurre,0.0
babiller,0.54
babilles,0.07
babioles,1.55
babouche,0.34
babouine,0.14
babouins,0.34
baccarat,0.0
bachique,0.07
bachoter,0.0
bacilles,0.81
bacleurs,0.07
bacterie,0.27
badaboum,0.74
badamier,0.0
badauder,0.07
badernes,0.2
badigeon,0.88
badinage,0.47
badinais,0.0
badinait,0.34
