word,frequency
axent,0.07
axial,0.2
ayans,0.07
ayant,151.69
ayons,7.63
azeri,0.0
azote,0.14
azure,0.07
azurs,0.14
azyme,0.41
babas,0.47
babel,0.0
babil,0.68
babys,0.07
bache,10.620000000000001
bacla,0.14
bacle,1.42
bacon,0.47
bader,0.07
bades,0.0
badge,0.74
badin,1.35
baffe,1.56
bafra,0.14
bafre,0.6100000000000001
bagne,3.31
bagou,0.27
bague,16.29
bahts,0.0
bahut,7.23
baies,5.3999999999999995
baile,0.27
bains,39.93
baisa,3.51
baise,14.600000000000001
balai,11.96
balan,0.07
bales,0.0
balle,44.73
balsa,0.0
balte,0.6100000000000001
balto,0.54
banal,11.28
banco,0.88
bancs,18.11
banda,0.54
bande,56.82
bangs,0.27
banjo,0.81
banne,0.0
banni,2.16
bantu,0.0
barba,0.27
barbe,48.24
barbu,8.18
barca,0.2
barda,1.55
barde,2.9099999999999997
bardo,0.2
baret,0.07
barge,0.48
baril,2.03
barje,0.2
barjo,0.28
baron,17.64
barra,1.01
barre,35.14
barri,0.07
barye,0.0
basal,0.0
basee,0.74
baser,0.07
bases,13.11
basez,0.07
basic,0.0
basin,0.07
bassa,0.07
basse,74.66
basta,1.63
baste,0.28
batak,0.0
batee,0.07
bater,0.07
bates,0.07
batie,4.73
batik,0.14
batir,8.24
batis,1.29
batit,0.81
baton,21.22
batte,1.55
battu,21.15
bauge,1.29
baume,2.91
baver,4.12
baves,0.2
bavez,0.14
bayer,0.2
bayou,0.0
bazar,6.42
beait,1.01
beant,3.51
beate,2.36
beats,0.54
beauf,0.34
beaux,63.78
bebes,8.99
beche,4.25
becot,0.2
becta,0.07
becte,1.35
bedes,0.0
bedon,0.2
beent,0.14
begue,0.8799999999999999
begum,0.27
beige,7.970000000000001
beler,0.27
belge,8.91
belle,246.35
belon,0.54
bemol,0.81
benef,0.61
benet,1.55
benie,2.16
benin,0.74
benir,3.38
benis,2.64
benit,2.9699999999999998
benne,1.76
berca,0.61
berce,5.88
beret,13.31
berge,8.72
berle,0.0
berme,0.14
berne,2.84
beryl,0.2
besef,0.21000000000000002
betas,0.14
betel,0.14
betes,62.769999999999996
beton,15.2
bette,0.2
beurk,0.54
bevue,0.68
bezef,0.28
biais,17.1
bibis,0.61
bible,17.16
biche,8.11
bicot,3.72
bides,0.2
bidet,2.97
bidon,13.38
biefs,0.07
biens,13.31
biere,35.34
biffa,0.41
biffe,1.08
bigle,0.9500000000000001
bigne,0.2
bigot,0.34
bigre,1.55
bigue,0.14
bijou,11.96
bilan,6.22
biler,1.15
biles,0.0
bilez,0.47
bille,8.58
bills,0.0
biner,0.34
bingo,0.14
bipee,0.0
biper,0.0
bipes,0.0
bipez,0.0
bique,2.97
birbe,0.34
biser,0.0
bises,0.8099999999999999
bison,1.28
bisou,0.54
bisse,0.21000000000000002
bites,1.15
bitos,0.74
bitte,0.74
bizou,0.07
bizut,0.07
black,0.8799999999999999
blair,1.28
blama,0.14
blame,5.81
blanc,211.76
blase,5.130000000000001
blaze,2.77
bleds,0.81
bleme,11.62
blemi,0.47
blets,0.07
bleue,53.11
bleui,0.47000000000000003
bleus,40.2
blini,0.0
block,0.0
blocs,10.47
blond,29.660000000000004
bloom,0.0
blots,0.27
bloum,0.07
blues,5.68
bluff,1.55
blush,0.14
bobby,0.0
bobos,0.68
bocal,4.66
boche,6.96
bocks,0.47
bodhi,0.0
boers,0.27
boeuf,16.080000000000002
bogie,0.0
bogue,0.41
boira,1.55
boire,102.3
boise,0.95
boite,96.47999999999999
boive,1.96
bolas,0.2
boldo,0.2
bolee,0.2
bolet,0.41
bolge,0.07
bomba,0.41
bombe,19.05
bonde,3.11
bondi,3.85
bonds,5.68
bongo,0.07
bonir,0.74
bonis,0.14
bonit,0.14
bonne,338.52
bonni,0.27
bonte,18.65
bonus,0.41
bonze,1.22
books,0.14
booms,0.0
boots,0.95
borax,0.07
borda,0.2
borde,8.59
bordj,0.74
bords,30.74
boree,0.0
borie,0.61
borna,1.28
borne,13.04
bosco,1.01
bossa,0.0
bosse,10.41
bossu,3.7199999999999998
botta,0.14
botte,11.89
boucs,1.15
bouda,0.61
boude,1.69
boudi,0.0
boudu,0.07
bouee,4.59
boues,1.01
bouge,53.379999999999995
bouif,0.14
boula,0.07
boule,39.39
boulu,0.07
boume,1.3499999999999999
boums,0.41
bourg,13.85
bouse,3.72
bouta,0.14
boute,0.27
bouts,22.43
bouzy,0.07
bovin,0.74
boxer,1.48
boxes,1.16
boxez,0.07
boxon,0.74
boyau,8.24
braco,0.2
brade,0.61
braie,0.14
brais,0.0
brait,0.0
brama,0.54
brame,4.5200000000000005
brand,0.0
brava,0.41
brave,27.22
bravo,11.15
braye,0.61
break,1.96
brefs,10.54
breme,0.54
breve,21.09
bribe,1.55
brick,0.14
bride,9.8
bries,0.14
brima,0.0
brime,0.6100000000000001
brins,5.27
brisa,3.85
brise,32.63
brize,0.47
brocs,1.01
broda,0.14
brode,7.699999999999999
broie,0.74
brome,0.14
brook,0.0
broum,0.74
brout,0.81
broya,0.2
broye,1.62
bruit,224.73000000000002
brula,2.77
brule,37.16
brume,35.88
brune,31.759999999999998
bruni,1.42
bruns,12.5
brute,11.22
bruts,0.81
bubon,0.14
bucco,0.2
buche,5.21
buees,0.41
buggy,0.0
bugle,0.34
bugne,0.07
bulbe,1.01
bulge,0.0
bulla,0.14
bulle,6.62
bulls,0.2
bulot,0.0
bumes,1.89
burin,1.96
burne,0.07
buses,0.74
bushi,0.2
busse,0.07
buste,21.62
butai,0.27
butee,2.91
buter,6.01
butes,1.1500000000000001
butez,0.07
butin,5.2
butor,0.88
butte,5.41
buvez,3.72
bytes,0.0
caban,1.28
cabas,5.68
cabla,0.14
cable,3.24
cabot,0.68
cabra,0.95
cabre,1.96
cabri,0.41
cabus,0.07
cacao,1.42
cacas,0.47
cacha,6.82
cache,56.28
caddy,1.49
cadet,5.8100000000000005
cador,1.42
cadre,30.740000000000002
caduc,0.74
cafes,22.36
cafre,0.0
cafte,0.34
cages,6.96
cagna,1.69
cagne,0.07
cagot,0.28
cagou,0.0
cague,0.27
cahot,1.42
caids,1.15
cairn,0.07
cajou,0.14
cajun,0.0
cakes,0.27
calai,0.14
calao,0.0
calce,0.07
calee,1.69
caler,2.5
cales,2.24
calez,2.36
calin,1.7599999999999998
calla,0.07
calle,1.22
calma,2.97
calme,131.76
calmi,0.14
calot,4.19
calte,0.27
calus,0.07
calva,2.23
camee,0.95
camer,0.0
cames,0.48000000000000004
camez,0.0
campa,0.68
campe,3.59
campo,1.49
camps,21.62
camus,0.6100000000000001
canal,20.95
canas,0.07
candi,0.34
caner,0.47
canes,0.34
canif,4.32
canin,0.61
canna,0.0
canne,28.580000000000002
canoe,1.22
canon,30.54
canot,7.16
canut,0.07
caoua,2.3
caper,0.0
capes,1.35
capoc,0.07
capon,0.34
capos,0.0
capot,7.300000000000001
cappa,0.0
capre,0.0
capta,0.2
capte,2.97
caque,0.41
carat,1.15
carde,0.54
caret,0.14
carex,0.2
cargo,3.99
carie,0.75
caris,0.88
carma,0.0
carme,0.28
carne,2.0999999999999996
carpe,2.91
carra,0.47
carre,35.82
carry,0.2
carta,0.14
carte,61.02
carvi,0.0
casas,0.47
casee,0.41
caser,3.78
cases,5.41
cassa,4.73
casse,45.2
caste,3.38
catch,0.88
catho,0.41
catin,1.28
cauri,0.07
causa,1.35
cause,210.47
cavee,0.14
caver,0.14
caves,15.68
cavum,0.0
ceans,0.34
ceara,0.0
cedai,0.68
cedat,0.07
cedee,0.2
ceder,20.54
cedes,0.14
cedez,0.2
cedre,2.16
cegep,0.0
ceins,0.07
ceint,2.77
celee,0.07
celer,0.2
cella,0.81
celle,299.46
celte,0.8800000000000001
celui,319.19
cense,4.53
cents,80.54
cepee,0.14
cepes,0.88
cerfs,5.27
cerna,0.07
cerne,7.57
cesar,0.2
cessa,16.28
cesse,157.76999999999998
ceste,0.07
cette,2320.68
chair,95.61
chais,1.35
chaix,0.27
chale,9.32
champ,51.76
chand,0.14
chant,28.38
chaos,10.2
chape,2.16
chars,19.66
chats,38.11
chaud,104.19
chaut,0.34
chaux,7.36
cheap,0.14
chefs,33.38
cheik,0.88
chene,16.49
chenu,0.54
chere,35.68
cheri,22.640000000000004
chers,13.99
chica,0.07
chics,1.82
chiee,0.47
chien,117.64
chier,18.11
chies,0.14
chiez,0.2
chili,0.07
china,7.57
chine,1.01
chiot,1.49
chipa,0.14
chipe,0.81
chips,0.95
chocs,7.23
choie,0.2
choir,6.89
chois,0.27
choit,0.68
choix,51.42
choke,0.0
chome,0.75
chope,3.37
chose,695.2
choux,7.64
choya,0.07
choye,0.75
chtar,0.2
chues,0.07
chulo,0.0
chuta,0.07
chute,35.95
chyle,0.14
cible,8.99
cidre,3.99
ciels,3.45
cieux,4.93
cigle,0.21000000000000002
cigue,0.68
cilla,0.61
cille,0.54
cimes,5.27
cines,0.27
cipal,0.14
ciree,12.16
cirer,3.24
cires,3.25
cirez,0.07
ciron,0.07
ciste,0.0
citai,0.68
citat,0.14
citee,1.15
citer,7.16
cites,4.46
citez,0.68
civet,2.36
civil,17.840000000000003
claie,1.01
claim,0.0
clair,104.59
clama,1.15
clame,2.16
clamp,0.0
clams,0.14
clans,2.91
clape,0.95
clash,1.55
class,1.08
clean,0.74
clebs,3.11
clefs,9.26
clerc,5.68
click,0.0
clics,0.2
clins,2.91
clips,0.68
clito,0.41
clodo,2.16
clone,0.07
clope,2.77
clora,0.0
clore,2.57
close,12.43
cloua,1.35
cloue,8.11
clous,17.3
clown,6.49
clubs,2.84
cluse,0.07
coach,0.0
coati,0.0
cobol,0.0
cobra,0.74
cocas,0.0
cocha,0.07
coche,2.51
cocon,2.91
cocos,1.69
cocue,0.27
cocus,1.08
codee,0.34
coder,0.07
codes,1.69
codex,0.14
codon,0.0
coeur,380.07
cogna,2.09
cogne,12.43
cohue,7.23
coing,0.41
coins,32.16
coite,0.75
coits,0.54
cokes,0.0
colas,0.41
colee,0.07
colin,0.54
colis,10.54
colla,4.66
colle,40.61
colon,1.08
colos,0.14
colts,0.0
colza,0.61
comac,1.08
comas,0.07
combe,3.99
combi,0.0
combo,0.0
comma,0.0
comme,3795.0
compo,1.35
comte,53.78
concu,6.82
conde,2.64
condo,0.0
cones,0.81
conga,0.07
conge,17.64
conne,6.96
connu,100.54
conso,0.07
conta,0.88
conte,8.52
coope,0.27
copal,0.0
copia,0.07
copie,11.02
copla,0.07
coppa,0.0
copra,0.07
copte,0.21000000000000002
coque,9.93
coran,2.43
coras,0.07
corde,32.17
corna,0.27
corne,10.42
cornu,0.61
coron,0.54
corps,480.34
corsa,0.07
corse,4.95
corso,1.01
cosmo,0.07
cosse,0.2
cossu,1.96
cosys,0.07
cotat,0.07
cotee,0.4
coter,0.2
cotes,91.96
coton,24.66
cotre,1.76
cotte,2.23
couac,0.81
coude,33.79
couds,0.2
couic,1.22
coula,5.61
coule,30.54
coupa,17.97
coupe,88.03999999999999
coups,196.15
coure,1.22
cours,186.01999999999998
court,88.72
couru,17.1
couse,0.07
cousu,3.85
couta,1.22
coute,26.560000000000002
couts,0.14
couve,3.58
crabe,7.3
crabs,0.0
crack,0.68
crade,1.35
crado,0.95
craie,10.2
crama,0.07
crame,1.56
crana,0.07
crane,54.53
crans,1.15
craps,0.07
crase,0.0
crash,0.07
crawl,0.74
creai,0.14
creat,0.14
crecy,0.2
credo,2.84
creee,3.65
creek,0.27
creer,16.22
crees,1.96
creez,0.07
creme,26.49
crepe,6.29
crepi,3.24
crepu,0.61
crete,21.82
creux,62.57
creva,1.42
creve,27.78
criai,2.57
criat,0.34
crics,0.34
criee,1.4200000000000002
crier,47.3
cries,1.02
criez,0.74
crime,29.32
crins,2.3
crise,37.97
croco,1.28
crocs,6.69
croie,3.85
crois,305.54
croit,61.55
croix,71.62
cross,0.41
croup,0.61
crown,0.0
cruel,14.59
crues,3.71
cruti,0.07
cubes,6.08
cucul,0.95
cueva,0.34
cuira,0.14
cuire,8.78
cuirs,3.11
cuise,0.14
cuite,8.790000000000001
cuits,2.77
culee,0.07
culer,0.0
culex,0.0
culot,6.76
culte,13.58
cumin,0.74
cumul,0.2
curee,1.29
curer,0.95
cures,6.29
curie,0.14
curry,0.14
curve,0.0
cutis,0.07
cuvee,0.48
cuver,1.55
cuves,2.23
cycas,0.0
cycle,4.05
cyclo,0.07
cygne,4.66
cymes,0.07
cynos,0.07
czars,0.14
daces,0.81
dache,0.27
dadas,0.61
dague,1.62
dahus,0.0
daims,0.61
daine,0.07
dakin,0.07
dalle,15.610000000000001
damas,0.61
damee,0.07
damer,0.14
dames,48.790000000000006
damez,0.0
damne,2.64
dandy,3.18
dansa,1.15
danse,43.31
darce,0.0
darda,0.2
darde,1.08
dards,1.28
darne,0.14
daron,0.88
darse,0.54
datee,1.42
dater,1.55
dates,9.53
datez,0.0
datif,0.0
datte,0.14
daube,0.54
deale,0.68
deals,0.07
debat,13.040000000000001
debit,5.27
debut,128.51
decan,0.07
decca,0.07
deces,4.66
deche,1.96
dechu,2.5700000000000003
decor,38.78
decru,0.41
decue,7.5
decus,3.04
decut,0.81
dedia,0.88
dedie,2.7
dedit,0.75
defia,0.27
defie,2.71
defis,2.3600000000000003
defit,3.58
degat,0.74
degel,3.31
degre,16.55
deite,0.0
delai,14.59
delco,0.34
delia,0.27
delie,1.7599999999999998
delit,6.35
delta,1.82
demes,0.14
demet,0.14
demie,26.35
demis,2.31
demit,0.14
demon,13.58
denia,0.07
denie,0.2
denim,0.0
denis,0.14
dense,9.86
dente,0.07
dents,114.53
denue,1.69
depit,44.12
deplu,2.5
depot,8.58
derby,0.14
derme,0.41
desir,96.69
dette,5.14
deuil,23.51
devet,0.2
devez,16.15
devia,0.41
devie,1.29
devin,0.68
devis,1.62
devon,0.0
devot,0.75
devra,8.04
dhole,0.0
diams,0.41
diane,0.41
diapo,0.07
dicos,0.07
dicta,0.68
dicte,3.04
diese,0.48000000000000004
diete,0.54
dieux,27.97
digit,0.0
digne,27.3
digue,7.97
dilua,0.14
dilue,2.3
dimes,0.6100000000000001
dinai,0.68
dinar,0.07
dinat,0.07
dinde,1.69
diner,93.65
dines,0.14
dinez,0.27
dingo,1.69
diode,0.0
dirai,27.43
diras,10.54
dires,2.5
direz,10.0
dirlo,1.69
disco,0.68
dises,2.7
dispo,0.0
dites,81.28
divan,21.55
divas,0.07
divin,10.14
dixie,0.0
dixit,0.68
djinn,0.0
doche,0.07
docks,3.18
docte,1.76
dodos,0.07
dodue,1.42
dodus,0.81
doges,1.55
dogme,1.35
dogue,0.81
doigt,80.34
doive,4.32
dolby,0.0
dolce,0.74
domes,1.15
dongs,0.0
donna,46.28
donne,310.61
dopee,0.0
doper,0.0
dopes,0.21000000000000002
dopez,0.0
doree,19.460000000000004
dorer,1.22
dores,12.7
dorme,3.18
dormi,26.49
dosee,0.27
doser,0.95
doses,3.79
dotee,2.36
doter,0.81
dotes,1.01
douar,0.47
douce,73.58
douee,4.32
douer,0.2
doues,3.45
douma,0.14
doura,0.07
douro,0.2
douta,1.15
doute,366.15000000000003
douve,0.34
douze,48.18
doyen,5.88
drags,0.2
drain,0.2
drame,32.5
drapa,0.47
drape,3.86
draps,40.95
drave,0.07
drege,0.0
drift,0.07
drill,0.07
dring,0.61
drink,0.41
drive,0.48
droit,244.87
drole,99.93
drome,0.07
drone,0.0
drope,0.14
dross,0.07
drues,0.68
drums,0.07
druze,0.54
ducal,0.54
ducat,0.07
duces,0.07
duche,0.14
ducon,1.01
dudit,1.08
duels,1.01
dumes,1.55
dunes,9.39
duodi,0.07
dupee,0.34
duper,1.35
dupes,1.63
dupez,0.0
durat,0.74
durci,3.6399999999999997
duree,20.130000000000003
durer,24.05
dures,12.3
durit,0.0
dusse,0.2
duvet,7.57
dykes,0.07
dynes,0.07
ebahi,2.1
ebats,2.3
ebene,4.46
eboue,1.82
ecale,0.07
ecart,32.3
echec,21.76
echer,0.0
echos,13.45
echue,0.47
echut,0.34
eclat,50.95
eclos,0.74
ecole,128.51
ecolo,0.47
ecopa,0.2
ecope,0.88
ecran,21.15
ecria,25.68
ecrie,10.74
ecrin,3.38
ecris,24.8
ecrit,108.03999999999999
ecrou,2.43
ecrue,0.74
ecsta,0.0
ecule,0.14
ecuma,0.07
ecume,17.169999999999998
edens,0.07
edite,0.68
edito,0.07
edits,0.14
eduen,0.07
effet,173.18
efrit,0.07
egaie,0.2
egala,0.07
egale,14.27
egara,0.14
egard,58.31
egare,14.26
egaux,4.39
egaya,0.27
egaye,1.49
egide,0.95
egout,6.22
eider,0.07
elans,7.16
eleva,12.91
eleve,61.96
elfes,0.88
elias,0.0
elime,1.49
elire,2.03
elise,4.86
elite,8.65
elles,605.14
eloge,5.47
eluda,0.74
elude,1.08
elues,0.68
email,5.74
emane,2.09
emaux,0.68
embua,0.07
embue,1.42
embus,0.07
emeri,0.95
emets,0.47
emeus,0.14
emeut,4.73
emirs,0.14
emise,0.2
emois,1.89
empan,0.07
empli,5.67
emues,0.68
emule,0.88
encas,0.14
encor,0.27
encre,28.919999999999998
enfer,38.78
enfin,440.27
enfla,1.08
enfle,5.2
enfui,3.78
engin,9.8
enjeu,3.99
ennui,38.24
enter,0.14
entra,51.96
entre,925.2
envia,0.47
envie,264.66
envoi,6.28
envol,4.66
epais,41.48
epand,0.54
epars,7.37
epart,0.0
epata,0.34
epate,4.46
epave,6.28
epees,6.08
epela,0.27
epele,0.14
epiai,0.07
epice,2.03
epiee,0.54
epier,3.85
epies,0.34
epieu,0.2
epiez,0.0
epile,0.6799999999999999
epine,3.92
epoux,16.42
epoxy,0.0
epris,3.72
eprit,0.41
epure,1.35
equin,0.07
ergol,0.0
ergot,0.07
erige,1.83
erode,0.34
errai,0.54
errer,6.62
erres,0.07
errez,0.14
esche,0.14
escot,0.0
espar,0.07
essai,9.93
essor,3.78
ester,0.0
estes,0.27
estoc,0.2
estom,0.2
etage,69.53
etaie,0.14
etain,4.39
etais,628.11
etait,5186.83
etala,4.05
etale,18.580000000000002
etals,2.16
etame,0.34
etang,10.47
etant,91.00999999999999
etape,14.46
etats,26.15
etaux,0.47
etaye,0.54
etend,11.28
eteta,0.07
etete,0.07
ether,3.92
etier,0.07
etiez,31.490000000000002
etira,7.09
etire,10.069999999999999
etole,1.69
etres,45.2
etron,1.55
etude,19.66
etuis,0.88
etuve,3.72
eumes,5.54
euros,0.0
eusse,10.82
eutes,0.0
evada,0.07
evade,4.26
evase,1.08
eveil,6.22
event,0.0
evida,0.07
evide,0.6100000000000001
evier,11.35
evita,5.0
evite,12.23
exact,19.86
exams,0.0
exces,22.23
exclu,6.82
exeat,0.27
exige,21.02
exigu,1.89
exila,0.2
exile,4.79
exils,0.41
exode,4.32
expie,0.47000000000000003
expos,0.07
extra,2.3
fable,5.81
faces,8.72
facha,1.42
fache,12.3
facho,0.34
facon,259.26
fadas,0.34
fadee,0.14
fader,0.61
fades,4.66
faena,0.07
fagne,0.2
fagot,2.64
faims,1.01
faine,0.07
faire,1555.14
faite,75.95
faits,57.83
fakir,0.88
fallu,68.04
falot,1.56
famee,0.14
fames,0.34
fanal,2.36
fanas,0.2
fanee,2.23
faner,1.01
fanes,2.1
fanez,0.0
fange,1.89
fanny,0.14
fanon,0.07
fanti,0.07
faons,0.54
farad,0.0
farce,9.13
farci,2.77
farde,2.09
fards,2.84
farsi,0.0
fasse,60.88
faste,3.25
fatal,12.3
fatma,0.54
fatum,0.47
faune,5.95
faute,82.57
fauve,14.8
faxer,0.07
faxes,0.0
faxez,0.0
fayot,0.34
feaux,0.07
fecal,0.27
feces,0.2
feins,1.35
feint,4.73
felee,1.6199999999999999
feler,0.27
feles,0.55
felin,1.42
felon,0.34
femme,680.2
femur,0.61
fende,0.14
fends,0.68
fendu,5.0
fenil,0.27
fente,10.54
ferai,31.69
feras,13.25
ferez,10.54
feria,0.34
ferie,0.81
ferir,0.88
ferma,23.99
ferme,158.92
fermi,0.0
ferra,0.14
ferre,2.16
ferro,0.07
ferry,0.61
ferte,0.27
ferue,0.27
ferus,0.81
fesse,6.56
fessu,0.27
fetee,0.27
feter,7.7
fetes,23.86
fetez,0.14
fetus,0.88
feula,0.07
feule,0.07
feves,1.28
fiais,0.14
fiait,0.34
fiant,0.81
fibre,2.7
ficha,0.54
fiche,20.14
fichu,11.82
ficus,0.2
fiefs,0.74
field,0.0
fient,0.0
fiera,0.0
fiere,16.69
fiers,8.38
fieux,0.0
fifis,0.41
fifre,1.22
fifty,0.47
figea,2.97
figee,8.24
figer,2.5
figes,6.01
figez,0.0
figue,1.28
filai,0.61
filat,0.2
filee,0.61
filer,21.76
files,6.819999999999999
filet,26.35
filez,1.49
filin,1.42
fille,417.03
filma,0.0
filme,0.95
films,24.59
filon,1.82
filou,1.08
fimes,5.47
final,13.170000000000002
fines,19.39
finet,0.27
finie,16.28
finir,68.92
finis,12.83
finit,71.15
fiole,3.11
fions,0.07
fiord,0.07
fioul,0.0
firme,1.96
fissa,3.24
fisse,0.74
fites,0.07
fixai,1.62
fixat,0.14
fixee,8.98
fixer,24.8
fixes,26.62
fixez,0.27
fjord,0.27
flair,4.8
flana,0.2
flanc,29.53
flane,1.77
flans,0.14
flapi,0.2
flash,4.59
flask,0.07
flats,0.0
flave,0.07
fleau,3.04
fleur,42.97
flics,41.49
flint,0.07
flips,0.14
flirt,2.64
flood,0.0
flops,0.0
flore,1.35
flots,16.35
floue,5.13
flous,3.1799999999999997
fluet,1.69
fluor,0.0
flush,0.07
fluta,0.07
flute,9.26
fluxe,0.0
focal,0.07
foehn,0.0
foene,0.07
foies,2.5
foins,1.89
foira,0.07
foire,14.93
folie,52.43
folio,0.41
folks,0.0
folle,60.06
fonca,3.18
fonce,26.69
fonda,1.15
fonde,7.029999999999999
fonds,17.36
fondu,9.120000000000001
fonte,8.31
fonts,1.08
forca,3.38
force,257.02
forci,0.74
foree,0.14
forer,0.47
fores,0.14
foret,92.03
forez,0.0
forge,14.19
forma,2.16
forme,165.07
forte,62.78
forts,21.15
forum,0.95
fosse,30.810000000000002
fouet,16.69
fouge,0.0
fouie,0.07
fouir,0.2
fouit,0.07
foula,0.14
foule,103.58
fours,3.92
fouta,0.07
foute,3.99
foutu,26.82
foyer,26.959999999999997
fracs,0.27
fraie,0.61
frais,86.22
franc,15.68
fraya,0.81
fraye,1.35
freak,0.14
frein,7.91
frele,9.8
fremi,1.49
frene,1.62
freon,0.0
frere,142.36
freta,0.14
frete,0.21000000000000002
frets,0.07
freux,0.2
frics,0.07
frigo,7.5
frima,0.07
frime,8.99
fripa,0.07
fripe,2.91
frire,1.82
frisa,0.14
frise,8.31
frite,1.08
frits,1.08
fritz,1.82
frocs,0.74
froid,166.82
frola,2.3
frole,6.14
front,152.57
fruit,21.96
fugue,5.819999999999999
fuies,0.0
